上证指数,000001.SH,上证A指,000002.SH,上证B指,000003.SH,上证380,000009.SH,上证180,000010.SH,上证红利,000015.SH,上证50,000016.SH,沪深300,000300.SH,中证1000,000852.SH,中证100,000903.SH,中证500,000905.SH,中证800,000906.SH,深证成指,399001.SZ,深证100R,399004.SZ,中小板指,399005.SZ,创业板指,399006.SZ,中小300,399008.SZ,创业300,399012.SZ,中小板综,399101.SZ,创业板综,399102.SZ,深证综指,399106.SZ,深证A指,399107.SZ,深证B指,399108.SZ,深证100,399330.SZ,深证300R,399344.SZ
2020-09-18 09:40,3282.0448,2020-09-18 09:40,3439.7540,2020-09-18 09:40,249.7274,2020-09-18 09:40,5776.6201,2020-09-18 09:40,9679.4272,2020-09-18 09:40,2600.0256,2020-09-18 09:40,3277.9135,2020-09-18 09:40,4654.7120,2020-09-18 09:40,6855.4457,2020-09-18 09:40,4692.9282,2020-09-18 09:40,6399.9612,2020-09-18 09:40,4941.8906,2020-09-18 09:40,13090.9409,2020-09-18 09:40,7688.8523,2020-09-18 09:40,8737.0092,2020-09-18 09:40,2574.4704,2020-09-18 09:40,1638.8152,2020-09-18 09:40,3625.9186,2020-09-18 09:40,12300.0668,2020-09-18 09:40,3021.0692,2020-09-18 09:40,2196.3727,2020-09-18 09:40,2298.6561,2020-09-18 09:40,952.0906,2020-09-18 09:40,5917.4719,2020-09-18 09:40,6837.6456
2020-09-18 09:41,3280.1274,2020-09-18 09:41,3437.7465,2020-09-18 09:41,249.5036,2020-09-18 09:41,5775.8008,2020-09-18 09:41,9672.4980,2020-09-18 09:41,2600.0304,2020-09-18 09:41,3275.9640,2020-09-18 09:41,4653.0181,2020-09-18 09:41,6854.8006,2020-09-18 09:41,4691.6308,2020-09-18 09:41,6397.7176,2020-09-18 09:41,4940.1083,2020-09-18 09:41,13090.0602,2020-09-18 09:41,7689.5208,2020-09-18 09:41,8742.5668,2020-09-18 09:41,2574.0208,2020-09-18 09:41,1639.5805,2020-09-18 09:41,3625.4315,2020-09-18 09:41,12304.2947,2020-09-18 09:41,3021.4017,2020-09-18 09:41,2196.2925,2020-09-18 09:41,2298.5709,2020-09-18 09:41,952.3901,2020-09-18 09:41,5917.9864,2020-09-18 09:41,6837.1853
2020-09-18 09:42,3280.5320,2020-09-18 09:42,3438.1673,2020-09-18 09:42,249.6591,2020-09-18 09:42,5773.4405,2020-09-18 09:42,9675.7665,2020-09-18 09:42,2598.5591,2020-09-18 09:42,3276.8891,2020-09-18 09:42,4652.9024,2020-09-18 09:42,6852.8873,2020-09-18 09:42,4691.1926,2020-09-18 09:42,6395.8778,2020-09-18 09:42,4939.6677,2020-09-18 09:42,13083.9571,2020-09-18 09:42,7684.9676,2020-09-18 09:42,8738.7097,2020-09-18 09:42,2573.1872,2020-09-18 09:42,1638.8886,2020-09-18 09:42,3623.8886,2020-09-18 09:42,12300.5551,2020-09-18 09:42,3020.0055,2020-09-18 09:42,2195.5757,2020-09-18 09:42,2297.8203,2020-09-18 09:42,952.2028,2020-09-18 09:42,5914.4822,2020-09-18 09:42,6833.7104
2020-09-18 09:43,3281.6042,2020-09-18 09:43,3439.2884,2020-09-18 09:43,249.8384,2020-09-18 09:43,5775.5361,2020-09-18 09:43,9678.7683,2020-09-18 09:43,2598.3842,2020-09-18 09:43,3277.4238,2020-09-18 09:43,4655.8185,2020-09-18 09:43,6855.9041,2020-09-18 09:43,4694.5820,2020-09-18 09:43,6398.7434,2020-09-18 09:43,4942.5475,2020-09-18 09:43,13096.3003,2020-09-18 09:43,7694.7126,2020-09-18 09:43,8752.7071,2020-09-18 09:43,2574.5193,2020-09-18 09:43,1640.8290,2020-09-18 09:43,3625.6172,2020-09-18 09:43,12312.7797,2020-09-18 09:43,3021.5440,2020-09-18 09:43,2197.3729,2020-09-18 09:43,2299.7051,2020-09-18 09:43,951.9172,2020-09-18 09:43,5921.9820,2020-09-18 09:43,6840.7076
2020-09-18 09:44,3280.9792,2020-09-18 09:44,3438.6317,2020-09-18 09:44,249.8545,2020-09-18 09:44,5771.5804,2020-09-18 09:44,9679.9649,2020-09-18 09:44,2599.1093,2020-09-18 09:44,3278.4337,2020-09-18 09:44,4655.6584,2020-09-18 09:44,6853.3742,2020-09-18 09:44,4695.6402,2020-09-18 09:44,6392.6452,2020-09-18 09:44,4941.2662,2020-09-18 09:44,13086.8612,2020-09-18 09:44,7691.2112,2020-09-18 09:44,8748.6179,2020-09-18 09:44,2570.3375,2020-09-18 09:44,1639.8951,2020-09-18 09:44,3621.1212,2020-09-18 09:44,12307.2625,2020-09-18 09:44,3018.7408,2020-09-18 09:44,2196.2114,2020-09-18 09:44,2298.4885,2020-09-18 09:44,951.6793,2020-09-18 09:44,5919.2873,2020-09-18 09:44,6835.9240
2020-09-18 09:45,3279.2454,2020-09-18 09:45,3436.8092,2020-09-18 09:45,249.9285,2020-09-18 09:45,5766.8870,2020-09-18 09:45,9672.6862,2020-09-18 09:45,2598.2507,2020-09-18 09:45,3276.5829,2020-09-18 09:45,4651.4356,2020-09-18 09:45,6844.4731,2020-09-18 09:45,4692.7418,2020-09-18 09:45,6387.6861,2020-09-18 09:45,4936.9430,2020-09-18 09:45,13072.2558,2020-09-18 09:45,7681.4115,2020-09-18 09:45,8740.0791,2020-09-18 09:45,2566.3888,2020-09-18 09:45,1638.2741,2020-09-18 09:45,3614.2238,2020-09-18 09:45,12297.6425,2020-09-18 09:45,3012.9633,2020-09-18 09:45,2193.6285,2020-09-18 09:45,2295.7828,2020-09-18 09:45,951.2471,2020-09-18 09:45,5911.7453,2020-09-18 09:45,6828.3598
2020-09-18 09:46,3279.2839,2020-09-18 09:46,3436.8500,2020-09-18 09:46,249.9177,2020-09-18 09:46,5766.8072,2020-09-18 09:46,9671.8270,2020-09-18 09:46,2598.6329,2020-09-18 09:46,3276.7870,2020-09-18 09:46,4651.0175,2020-09-18 09:46,6843.8751,2020-09-18 09:46,4693.0060,2020-09-18 09:46,6388.1391,2020-09-18 09:46,4936.6934,2020-09-18 09:46,13072.8031,2020-09-18 09:46,7682.3699,2020-09-18 09:46,8735.1368,2020-09-18 09:46,2567.6694,2020-09-18 09:46,1637.6096,2020-09-18 09:46,3615.7022,2020-09-18 09:46,12291.6868,2020-09-18 09:46,3014.3341,2020-09-18 09:46,2193.4453,2020-09-18 09:46,2295.5898,2020-09-18 09:46,951.5040,2020-09-18 09:46,5912.4829,2020-09-18 09:46,6828.7937
2020-09-18 09:47,3281.4105,2020-09-18 09:47,3439.0843,2020-09-18 09:47,249.8658,2020-09-18 09:47,5766.6688,2020-09-18 09:47,9680.0605,2020-09-18 09:47,2599.8093,2020-09-18 09:47,3279.7603,2020-09-18 09:47,4653.4047,2020-09-18 09:47,6844.8724,2020-09-18 09:47,4696.2908,2020-09-18 09:47,6387.4983,2020-09-18 09:47,4938.4862,2020-09-18 09:47,13071.9885,2020-09-18 09:47,7681.5816,2020-09-18 09:47,8737.6143,2020-09-18 09:47,2567.5222,2020-09-18 09:47,1637.7254,2020-09-18 09:47,3615.6881,2020-09-18 09:47,12293.0828,2020-09-18 09:47,3014.0582,2020-09-18 09:47,2193.3520,2020-09-18 09:47,2295.4918,2020-09-18 09:47,951.5411,2020-09-18 09:47,5911.8762,2020-09-18 09:47,6828.5071
2020-09-18 09:48,3280.4276,2020-09-18 09:48,3438.0483,2020-09-18 09:48,250.0152,2020-09-18 09:48,5762.1865,2020-09-18 09:48,9677.6848,2020-09-18 09:48,2599.5599,2020-09-18 09:48,3279.8013,2020-09-18 09:48,4651.4520,2020-09-18 09:48,6840.1952,2020-09-18 09:48,4695.6595,2020-09-18 09:48,6382.7106,2020-09-18 09:48,4936.0154,2020-09-18 09:48,13061.2184,2020-09-18 09:48,7675.4489,2020-09-18 09:48,8728.6412,2020-09-18 09:48,2563.9987,2020-09-18 09:48,1636.1053,2020-09-18 09:48,3611.3548,2020-09-18 09:48,12282.5300,2020-09-18 09:48,3010.6756,2020-09-18 09:48,2191.7562,2020-09-18 09:48,2293.8188,2020-09-18 09:48,951.6205,2020-09-18 09:48,5907.1564,2020-09-18 09:48,6822.9810
2020-09-18 09:49,3279.3703,2020-09-18 09:49,3436.9387,2020-09-18 09:49,249.9953,2020-09-18 09:49,5761.3622,2020-09-18 09:49,9673.6050,2020-09-18 09:49,2600.2787,2020-09-18 09:49,3277.6567,2020-09-18 09:49,4649.1818,2020-09-18 09:49,6837.3716,2020-09-18 09:49,4692.8204,2020-09-18 09:49,6381.5181,2020-09-18 09:49,4933.9699,2020-09-18 09:49,13054.8523,2020-09-18 09:49,7670.8246,2020-09-18 09:49,8725.2094,2020-09-18 09:49,2562.7073,2020-09-18 09:49,1635.5692,2020-09-18 09:49,3609.3003,2020-09-18 09:49,12278.0714,2020-09-18 09:49,3008.8258,2020-09-18 09:49,2190.7019,2020-09-18 09:49,2292.7146,2020-09-18 09:49,951.3669,2020-09-18 09:49,5903.5974,2020-09-18 09:49,6819.4418
2020-09-18 09:50,3286.5246,2020-09-18 09:50,3444.4526,2020-09-18 09:50,249.9296,2020-09-18 09:50,5772.1526,2020-09-18 09:50,9698.4129,2020-09-18 09:50,2604.6605,2020-09-18 09:50,3285.1770,2020-09-18 09:50,4660.8056,2020-09-18 09:50,6849.0128,2020-09-18 09:50,4704.6343,2020-09-18 09:50,6393.6776,2020-09-18 09:50,4945.5881,2020-09-18 09:50,13084.4989,2020-09-18 09:50,7689.4180,2020-09-18 09:50,8746.8861,2020-09-18 09:50,2569.1995,2020-09-18 09:50,1639.0926,2020-09-18 09:50,3618.5234,2020-09-18 09:50,12301.5373,2020-09-18 09:50,3015.8173,2020-09-18 09:50,2194.9955,2020-09-18 09:50,2297.2158,2020-09-18 09:50,951.2195,2020-09-18 09:50,5917.9073,2020-09-18 09:50,6835.5173
2020-09-18 09:51,3288.2662,2020-09-18 09:51,3446.2775,2020-09-18 09:51,250.0770,2020-09-18 09:51,5775.0829,2020-09-18 09:51,9703.8959,2020-09-18 09:51,2604.9613,2020-09-18 09:51,3286.6547,2020-09-18 09:51,4663.2718,2020-09-18 09:51,6855.5839,2020-09-18 09:51,4706.8698,2020-09-18 09:51,6394.8700,2020-09-18 09:51,4947.7908,2020-09-18 09:51,13089.2525,2020-09-18 09:51,7692.0886,2020-09-18 09:51,8750.2542,2020-09-18 09:51,2569.1310,2020-09-18 09:51,1639.7558,2020-09-18 09:51,3619.7158,2020-09-18 09:51,12305.4555,2020-09-18 09:51,3017.0687,2020-09-18 09:51,2196.0986,2020-09-18 09:51,2298.3736,2020-09-18 09:51,950.8303,2020-09-18 09:51,5919.9626,2020-09-18 09:51,6837.7105
2020-09-18 09:52,3287.0385,2020-09-18 09:52,3444.9873,2020-09-18 09:52,250.1207,2020-09-18 09:52,5775.1193,2020-09-18 09:52,9698.2439,2020-09-18 09:52,2604.5216,2020-09-18 09:52,3284.7776,2020-09-18 09:52,4660.9433,2020-09-18 09:52,6853.8284,2020-09-18 09:52,4704.3977,2020-09-18 09:52,6394.5209,2020-09-18 09:52,4945.8579,2020-09-18 09:52,13087.0774,2020-09-18 09:52,7690.1659,2020-09-18 09:52,8749.5081,2020-09-18 09:52,2569.2805,2020-09-18 09:52,1639.5731,2020-09-18 09:52,3619.7182,2020-09-18 09:52,12304.5842,2020-09-18 09:52,3016.9037,2020-09-18 09:52,2195.8057,2020-09-18 09:52,2298.0644,2020-09-18 09:52,951.3733,2020-09-18 09:52,5918.4828,2020-09-18 09:52,6836.2263
2020-09-18 09:53,3286.1041,2020-09-18 09:53,3444.0080,2020-09-18 09:53,250.0504,2020-09-18 09:53,5773.3889,2020-09-18 09:53,9693.5131,2020-09-18 09:53,2603.3573,2020-09-18 09:53,3283.3626,2020-09-18 09:53,4658.4904,2020-09-18 09:53,6854.2519,2020-09-18 09:53,4701.9098,2020-09-18 09:53,6393.9364,2020-09-18 09:53,4943.7808,2020-09-18 09:53,13080.4699,2020-09-18 09:53,7684.8545,2020-09-18 09:53,8742.0536,2020-09-18 09:53,2568.6162,2020-09-18 09:53,1638.6077,2020-09-18 09:53,3619.3693,2020-09-18 09:53,12300.0683,2020-09-18 09:53,3016.7496,2020-09-18 09:53,2195.1493,2020-09-18 09:53,2297.3737,2020-09-18 09:53,952.0649,2020-09-18 09:53,5914.3951,2020-09-18 09:53,6832.2837
2020-09-18 09:54,3286.9997,2020-09-18 09:54,3444.9457,2020-09-18 09:54,250.1548,2020-09-18 09:54,5774.8174,2020-09-18 09:54,9697.8683,2020-09-18 09:54,2604.1545,2020-09-18 09:54,3285.1965,2020-09-18 09:54,4659.3124,2020-09-18 09:54,6853.3642,2020-09-18 09:54,4703.0745,2020-09-18 09:54,6393.3075,2020-09-18 09:54,4944.3210,2020-09-18 09:54,13077.9568,2020-09-18 09:54,7683.3991,2020-09-18 09:54,8738.5559,2020-09-18 09:54,2568.9835,2020-09-18 09:54,1638.1248,2020-09-18 09:54,3619.3904,2020-09-18 09:54,12297.0241,2020-09-18 09:54,3016.4548,2020-09-18 09:54,2194.7086,2020-09-18 09:54,2296.9124,2020-09-18 09:54,951.9164,2020-09-18 09:54,5913.2750,2020-09-18 09:54,6831.1288
2020-09-18 09:55,3290.7791,2020-09-18 09:55,3448.9146,2020-09-18 09:55,250.1413,2020-09-18 09:55,5779.3401,2020-09-18 09:55,9711.7747,2020-09-18 09:55,2604.8541,2020-09-18 09:55,3289.8080,2020-09-18 09:55,4665.5442,2020-09-18 09:55,6858.7966,2020-09-18 09:55,4709.6254,2020-09-18 09:55,6400.1826,2020-09-18 09:55,4950.6171,2020-09-18 09:55,13092.4184,2020-09-18 09:55,7692.2976,2020-09-18 09:55,8745.4236,2020-09-18 09:55,2572.2259,2020-09-18 09:55,1639.2729,2020-09-18 09:55,3623.7464,2020-09-18 09:55,12304.9673,2020-09-18 09:55,3019.7904,2020-09-18 09:55,2196.8823,2020-09-18 09:55,2299.1903,2020-09-18 09:55,952.0727,2020-09-18 09:55,5920.1235,2020-09-18 09:55,6839.0380
2020-09-18 09:56,3288.0661,2020-09-18 09:56,3446.0639,2020-09-18 09:56,250.2114,2020-09-18 09:56,5775.2995,2020-09-18 09:56,9702.0904,2020-09-18 09:56,2604.5398,2020-09-18 09:56,3285.9744,2020-09-18 09:56,4660.7726,2020-09-18 09:56,6853.5548,2020-09-18 09:56,4705.4765,2020-09-18 09:56,6395.0595,2020-09-18 09:56,4945.8229,2020-09-18 09:56,13077.2176,2020-09-18 09:56,7682.7600,2020-09-18 09:56,8733.8633,2020-09-18 09:56,2567.5274,2020-09-18 09:56,1637.4363,2020-09-18 09:56,3617.4911,2020-09-18 09:56,12293.8236,2020-09-18 09:56,3015.0405,2020-09-18 09:56,2194.5469,2020-09-18 09:56,2296.7413,2020-09-18 09:56,952.3296,2020-09-18 09:56,5912.7831,2020-09-18 09:56,6830.7728
2020-09-18 09:57,3287.2574,2020-09-18 09:57,3445.2150,2020-09-18 09:57,250.2058,2020-09-18 09:57,5773.8263,2020-09-18 09:57,9700.0026,2020-09-18 09:57,2604.6353,2020-09-18 09:57,3285.3490,2020-09-18 09:57,4659.7134,2020-09-18 09:57,6851.0201,2020-09-18 09:57,4705.0114,2020-09-18 09:57,6393.5840,2020-09-18 09:57,4944.6948,2020-09-18 09:57,13074.7441,2020-09-18 09:57,7681.6477,2020-09-18 09:57,8732.4480,2020-09-18 09:57,2566.5730,2020-09-18 09:57,1637.2521,2020-09-18 09:57,3615.5222,2020-09-18 09:57,12291.2267,2020-09-18 09:57,3013.1605,2020-09-18 09:57,2193.9440,2020-09-18 09:57,2296.1088,2020-09-18 09:57,952.4769,2020-09-18 09:57,5911.9271,2020-09-18 09:57,6829.6548
2020-09-18 09:58,3287.8720,2020-09-18 09:58,3445.8615,2020-09-18 09:58,250.1588,2020-09-18 09:58,5773.4868,2020-09-18 09:58,9704.9189,2020-09-18 09:58,2604.7645,2020-09-18 09:58,3287.9703,2020-09-18 09:58,4661.5483,2020-09-18 09:58,6848.9114,2020-09-18 09:58,4707.8893,2020-09-18 09:58,6391.0208,2020-09-18 09:58,4945.6813,2020-09-18 09:58,13071.6714,2020-09-18 09:58,7681.6133,2020-09-18 09:58,8729.5640,2020-09-18 09:58,2564.0724,2020-09-18 09:58,1636.6777,2020-09-18 09:58,3612.6800,2020-09-18 09:58,12289.2414,2020-09-18 09:58,3011.0644,2020-09-18 09:58,2193.3319,2020-09-18 09:58,2295.4680,2020-09-18 09:58,952.2690,2020-09-18 09:58,5911.9006,2020-09-18 09:58,6828.4140
2020-09-18 09:59,3283.6176,2020-09-18 09:59,3441.3969,2020-09-18 09:59,250.0556,2020-09-18 09:59,5767.0435,2020-09-18 09:59,9689.2993,2020-09-18 09:59,2603.1172,2020-09-18 09:59,3282.1223,2020-09-18 09:59,4653.5604,2020-09-18 09:59,6839.7982,2020-09-18 09:59,4699.9621,2020-09-18 09:59,6382.8095,2020-09-18 09:59,4937.7245,2020-09-18 09:59,13049.0669,2020-09-18 09:59,7667.0270,2020-09-18 09:59,8709.5014,2020-09-18 09:59,2559.5621,2020-09-18 09:59,1633.3639,2020-09-18 09:59,3606.3783,2020-09-18 09:59,12267.5457,2020-09-18 09:59,3005.8486,2020-09-18 09:59,2189.9243,2020-09-18 09:59,2291.8962,2020-09-18 09:59,952.2482,2020-09-18 09:59,5900.6747,2020-09-18 09:59,6816.2432
2020-09-18 10:00,3284.5396,2020-09-18 10:00,3442.3643,2020-09-18 10:00,250.0850,2020-09-18 10:00,5769.2031,2020-09-18 10:00,9691.7095,2020-09-18 10:00,2603.9532,2020-09-18 10:00,3282.7882,2020-09-18 10:00,4655.7792,2020-09-18 10:00,6839.5275,2020-09-18 10:00,4701.9341,2020-09-18 10:00,6385.2623,2020-09-18 10:00,4939.9672,2020-09-18 10:00,13058.3612,2020-09-18 10:00,7674.5029,2020-09-18 10:00,8717.4209,2020-09-18 10:00,2561.6966,2020-09-18 10:00,1634.4641,2020-09-18 10:00,3608.4332,2020-09-18 10:00,12272.7309,2020-09-18 10:00,3006.7405,2020-09-18 10:00,2190.8607,2020-09-18 10:00,2292.8774,2020-09-18 10:00,952.3276,2020-09-18 10:00,5906.4284,2020-09-18 10:00,6821.5486
