上证指数,000001.SH,上证A指,000002.SH,上证B指,000003.SH,上证380,000009.SH,上证180,000010.SH,上证红利,000015.SH,上证50,000016.SH,沪深300,000300.SH,中证1000,000852.SH,中证100,000903.SH,中证500,000905.SH,中证800,000906.SH,深证成指,399001.SZ,深证100R,399004.SZ,中小板指,399005.SZ,创业板指,399006.SZ,中小300,399008.SZ,创业300,399012.SZ,中小板综,399101.SZ,创业板综,399102.SZ,深证综指,399106.SZ,深证A指,399107.SZ,深证B指,399108.SZ,深证100,399330.SZ,深证300R,399344.SZ
2020-09-15 11:23,3284.7981,2020-09-15 11:23,3442.6968,2020-09-15 11:23,247.7486,2020-09-15 11:23,5733.5257,2020-09-15 11:23,9736.5526,2020-09-15 11:23,2586.7042,2020-09-15 11:23,3309.2340,2020-09-15 11:23,4672.2560,2020-09-15 11:23,6849.8719,2020-09-15 11:23,4728.4914,2020-09-15 11:23,6359.8578,2020-09-15 11:23,4948.3746,2020-09-15 11:23,13083.2564,2020-09-15 11:23,7716.2922,2020-09-15 11:23,8708.1274,2020-09-15 11:23,2582.2622,2020-09-15 11:23,1632.7012,2020-09-15 11:23,3638.6514,2020-09-15 11:23,12277.1115,2020-09-15 11:23,3031.6495,2020-09-15 11:23,2196.9598,2020-09-15 11:23,2299.2910,2020-09-15 11:23,946.9914,2020-09-15 11:23,5938.7622,2020-09-15 11:23,6838.3082
2020-09-15 11:24,3285.6695,2020-09-15 11:24,3443.6094,2020-09-15 11:24,247.8358,2020-09-15 11:24,5735.4409,2020-09-15 11:24,9738.6713,2020-09-15 11:24,2588.1413,2020-09-15 11:24,3309.9245,2020-09-15 11:24,4672.9920,2020-09-15 11:24,6850.3045,2020-09-15 11:24,4729.5800,2020-09-15 11:24,6361.6672,2020-09-15 11:24,4949.3068,2020-09-15 11:24,13084.7823,2020-09-15 11:24,7717.0208,2020-09-15 11:24,8708.6773,2020-09-15 11:24,2582.2863,2020-09-15 11:24,1632.7713,2020-09-15 11:24,3638.4911,2020-09-15 11:24,12277.5264,2020-09-15 11:24,3031.6611,2020-09-15 11:24,2197.1345,2020-09-15 11:24,2299.4739,2020-09-15 11:24,947.0149,2020-09-15 11:24,5939.3230,2020-09-15 11:24,6839.1593
2020-09-15 11:25,3284.9452,2020-09-15 11:25,3442.8482,2020-09-15 11:25,247.8631,2020-09-15 11:25,5734.4611,2020-09-15 11:25,9735.9557,2020-09-15 11:25,2587.9005,2020-09-15 11:25,3308.5136,2020-09-15 11:25,4671.9829,2020-09-15 11:25,6850.8847,2020-09-15 11:25,4728.6803,2020-09-15 11:25,6361.5775,2020-09-15 11:25,4948.4808,2020-09-15 11:25,13083.6654,2020-09-15 11:25,7715.7322,2020-09-15 11:25,8706.8678,2020-09-15 11:25,2582.1639,2020-09-15 11:25,1632.6567,2020-09-15 11:25,3638.4353,2020-09-15 11:25,12277.6236,2020-09-15 11:25,3031.7319,2020-09-15 11:25,2197.0273,2020-09-15 11:25,2299.3616,2020-09-15 11:25,947.0149,2020-09-15 11:25,5938.3312,2020-09-15 11:25,6838.4291
2020-09-15 11:26,3285.0053,2020-09-15 11:26,3442.9123,2020-09-15 11:26,247.8255,2020-09-15 11:26,5735.6464,2020-09-15 11:26,9736.1025,2020-09-15 11:26,2587.9095,2020-09-15 11:26,3308.6250,2020-09-15 11:26,4672.2663,2020-09-15 11:26,6851.5433,2020-09-15 11:26,4728.6507,2020-09-15 11:26,6361.8706,2020-09-15 11:26,4948.7634,2020-09-15 11:26,13086.4562,2020-09-15 11:26,7717.7129,2020-09-15 11:26,8706.4073,2020-09-15 11:26,2582.4555,2020-09-15 11:26,1632.6399,2020-09-15 11:26,3638.8652,2020-09-15 11:26,12277.9924,2020-09-15 11:26,3032.0263,2020-09-15 11:26,2197.4072,2020-09-15 11:26,2299.7601,2020-09-15 11:26,946.9345,2020-09-15 11:26,5939.8557,2020-09-15 11:26,6839.8327
2020-09-15 11:27,3286.3808,2020-09-15 11:27,3444.3568,2020-09-15 11:27,247.8196,2020-09-15 11:27,5737.6473,2020-09-15 11:27,9739.5933,2020-09-15 11:27,2589.4647,2020-09-15 11:27,3309.7307,2020-09-15 11:27,4674.2472,2020-09-15 11:27,6855.7891,2020-09-15 11:27,4729.8324,2020-09-15 11:27,6364.4393,2020-09-15 11:27,4950.8373,2020-09-15 11:27,13092.3100,2020-09-15 11:27,7719.9995,2020-09-15 11:27,8712.5333,2020-09-15 11:27,2583.9396,2020-09-15 11:27,1633.6950,2020-09-15 11:27,3641.3465,2020-09-15 11:27,12284.4119,2020-09-15 11:27,3034.1731,2020-09-15 11:27,2198.4901,2020-09-15 11:27,2300.8954,2020-09-15 11:27,946.8932,2020-09-15 11:27,5941.6155,2020-09-15 11:27,6842.6125
2020-09-15 11:28,3287.4481,2020-09-15 11:28,3445.4768,2020-09-15 11:28,247.8436,2020-09-15 11:28,5740.5403,2020-09-15 11:28,9742.6597,2020-09-15 11:28,2589.1647,2020-09-15 11:28,3310.5052,2020-09-15 11:28,4676.0331,2020-09-15 11:28,6859.6746,2020-09-15 11:28,4731.3502,2020-09-15 11:28,6368.2521,2020-09-15 11:28,4952.9899,2020-09-15 11:28,13100.8230,2020-09-15 11:28,7725.3976,2020-09-15 11:28,8719.8250,2020-09-15 11:28,2586.1825,2020-09-15 11:28,1634.8603,2020-09-15 11:28,3644.7450,2020-09-15 11:28,12292.2594,2020-09-15 11:28,3036.8014,2020-09-15 11:28,2199.7159,2020-09-15 11:28,2302.1809,2020-09-15 11:28,946.7374,2020-09-15 11:28,5945.7701,2020-09-15 11:28,6847.0891
2020-09-15 11:29,3288.1315,2020-09-15 11:29,3446.1949,2020-09-15 11:29,247.8274,2020-09-15 11:29,5741.6040,2020-09-15 11:29,9744.9017,2020-09-15 11:29,2588.6063,2020-09-15 11:29,3311.1684,2020-09-15 11:29,4677.5393,2020-09-15 11:29,6862.0429,2020-09-15 11:29,4732.6154,2020-09-15 11:29,6369.8120,2020-09-15 11:29,4954.4925,2020-09-15 11:29,13105.8005,2020-09-15 11:29,7728.1683,2020-09-15 11:29,8724.1146,2020-09-15 11:29,2587.1659,2020-09-15 11:29,1635.5691,2020-09-15 11:29,3646.0856,2020-09-15 11:29,12297.1175,2020-09-15 11:29,3038.0565,2020-09-15 11:29,2200.4519,2020-09-15 11:29,2302.9515,2020-09-15 11:29,946.9738,2020-09-15 11:29,5947.9025,2020-09-15 11:29,6849.6303
2020-09-15 11:30,3288.0715,2020-09-15 11:30,3446.1319,2020-09-15 11:30,,2020-09-15 11:30,5741.6122,2020-09-15 11:30,9745.3585,2020-09-15 11:30,2588.5232,2020-09-15 11:30,3311.4451,2020-09-15 11:30,4677.7452,2020-09-15 11:30,6862.3676,2020-09-15 11:30,4732.8043,2020-09-15 11:30,6369.9613,2020-09-15 11:30,4954.6857,2020-09-15 11:30,13106.7572,2020-09-15 11:30,7729.2212,2020-09-15 11:30,8725.0415,2020-09-15 11:30,2587.4549,2020-09-15 11:30,1635.6921,2020-09-15 11:30,3646.4805,2020-09-15 11:30,12298.2859,2020-09-15 11:30,3038.3584,2020-09-15 11:30,2200.5972,2020-09-15 11:30,2303.1038,2020-09-15 11:30,,2020-09-15 11:30,5948.7129,2020-09-15 11:30,6850.2376
2020-09-15 13:00,3289.9254,2020-09-15 13:00,3448.0774,2020-09-15 13:00,247.8703,2020-09-15 13:00,5744.4297,2020-09-15 13:00,9749.9791,2020-09-15 13:00,2589.6581,2020-09-15 13:00,3313.1942,2020-09-15 13:00,4679.5983,2020-09-15 13:00,6871.1540,2020-09-15 13:00,4734.1323,2020-09-15 13:00,6372.8700,2020-09-15 13:00,4956.7214,2020-09-15 13:00,13111.8533,2020-09-15 13:00,7730.3680,2020-09-15 13:00,8727.7759,2020-09-15 13:00,2588.8961,2020-09-15 13:00,1636.3294,2020-09-15 13:00,3650.3281,2020-09-15 13:00,12302.4671,2020-09-15 13:00,3042.0237,2020-09-15 13:00,2201.8222,2020-09-15 13:00,2304.3877,2020-09-15 13:00,947.0279,2020-09-15 13:00,5949.5955,2020-09-15 13:00,6852.0792
2020-09-15 13:01,3289.2557,2020-09-15 13:01,3447.3722,2020-09-15 13:01,247.9450,2020-09-15 13:01,5744.8448,2020-09-15 13:01,9747.5965,2020-09-15 13:01,2588.4779,2020-09-15 13:01,3312.3526,2020-09-15 13:01,4679.1272,2020-09-15 13:01,6867.3144,2020-09-15 13:01,4733.1425,2020-09-15 13:01,6372.8870,2020-09-15 13:01,4956.3469,2020-09-15 13:01,13113.6397,2020-09-15 13:01,7731.3978,2020-09-15 13:01,8729.6855,2020-09-15 13:01,2590.2722,2020-09-15 13:01,1636.5710,2020-09-15 13:01,3650.7499,2020-09-15 13:01,12302.4348,2020-09-15 13:01,3041.6774,2020-09-15 13:01,2201.7052,2020-09-15 13:01,2304.2642,2020-09-15 13:01,947.2304,2020-09-15 13:01,5950.3881,2020-09-15 13:01,6853.2136
2020-09-15 13:02,3291.3639,2020-09-15 13:02,3449.5870,2020-09-15 13:02,247.9091,2020-09-15 13:02,5747.0108,2020-09-15 13:02,9753.6160,2020-09-15 13:02,2589.6774,2020-09-15 13:02,3314.4781,2020-09-15 13:02,4682.1167,2020-09-15 13:02,6870.5530,2020-09-15 13:02,4735.5202,2020-09-15 13:02,6375.5738,2020-09-15 13:02,4959.2517,2020-09-15 13:02,13119.6020,2020-09-15 13:02,7735.7300,2020-09-15 13:02,8733.7993,2020-09-15 13:02,2592.0405,2020-09-15 13:02,1637.1806,2020-09-15 13:02,3653.6164,2020-09-15 13:02,12306.2208,2020-09-15 13:02,3043.8058,2020-09-15 13:02,2202.7309,2020-09-15 13:02,2305.3401,2020-09-15 13:02,947.0338,2020-09-15 13:02,5953.7223,2020-09-15 13:02,6856.3807
2020-09-15 13:03,3289.8361,2020-09-15 13:03,3447.9826,2020-09-15 13:03,247.9091,2020-09-15 13:03,5745.4910,2020-09-15 13:03,9749.4321,2020-09-15 13:03,2588.5645,2020-09-15 13:03,3312.8117,2020-09-15 13:03,4680.5942,2020-09-15 13:03,6868.4496,2020-09-15 13:03,4734.0732,2020-09-15 13:03,6373.6007,2020-09-15 13:03,4957.6580,2020-09-15 13:03,13117.7114,2020-09-15 13:03,7734.6921,2020-09-15 13:03,8734.0078,2020-09-15 13:03,2591.6449,2020-09-15 13:03,1637.0383,2020-09-15 13:03,3652.5559,2020-09-15 13:03,12304.5394,2020-09-15 13:03,3042.7107,2020-09-15 13:03,2202.2404,2020-09-15 13:03,2304.8258,2020-09-15 13:03,947.1022,2020-09-15 13:03,5952.9235,2020-09-15 13:03,6855.6086
2020-09-15 13:04,3289.0973,2020-09-15 13:04,3447.2070,2020-09-15 13:04,247.9043,2020-09-15 13:04,5742.6141,2020-09-15 13:04,9747.1251,2020-09-15 13:04,2587.9222,2020-09-15 13:04,3312.3297,2020-09-15 13:04,4679.3990,2020-09-15 13:04,6865.7429,2020-09-15 13:04,4733.3461,2020-09-15 13:04,6370.9306,2020-09-15 13:04,4956.1950,2020-09-15 13:04,13114.4349,2020-09-15 13:04,7733.0906,2020-09-15 13:04,8730.9603,2020-09-15 13:04,2590.9768,2020-09-15 13:04,1636.4507,2020-09-15 13:04,3651.2837,2020-09-15 13:04,12300.5401,2020-09-15 13:04,3041.5135,2020-09-15 13:04,2201.5339,2020-09-15 13:04,2304.0861,2020-09-15 13:04,946.8570,2020-09-15 13:04,5951.6909,2020-09-15 13:04,6853.9486
2020-09-15 13:05,3289.6013,2020-09-15 13:05,3447.7340,2020-09-15 13:05,247.9874,2020-09-15 13:05,5744.9861,2020-09-15 13:05,9749.5716,2020-09-15 13:05,2587.5472,2020-09-15 13:05,3313.6057,2020-09-15 13:05,4680.4757,2020-09-15 13:05,6866.5645,2020-09-15 13:05,4734.6692,2020-09-15 13:05,6373.7513,2020-09-15 13:05,4957.5915,2020-09-15 13:05,13118.0945,2020-09-15 13:05,7734.4417,2020-09-15 13:05,8734.0284,2020-09-15 13:05,2591.6185,2020-09-15 13:05,1637.0853,2020-09-15 13:05,3652.2392,2020-09-15 13:05,12304.5939,2020-09-15 13:05,3042.1170,2020-09-15 13:05,2202.0024,2020-09-15 13:05,2304.5761,2020-09-15 13:05,947.1375,2020-09-15 13:05,5952.7308,2020-09-15 13:05,6855.7171
2020-09-15 13:06,3288.4282,2020-09-15 13:06,3446.5023,2020-09-15 13:06,247.9851,2020-09-15 13:06,5742.0395,2020-09-15 13:06,9743.8324,2020-09-15 13:06,2587.5363,2020-09-15 13:06,3311.8837,2020-09-15 13:06,4677.9356,2020-09-15 13:06,6865.6059,2020-09-15 13:06,4731.7708,2020-09-15 13:06,6371.9498,2020-09-15 13:06,4955.2143,2020-09-15 13:06,13112.3593,2020-09-15 13:06,7730.4506,2020-09-15 13:06,8730.8282,2020-09-15 13:06,2590.6812,2020-09-15 13:06,1636.5018,2020-09-15 13:06,3651.5174,2020-09-15 13:06,12300.7941,2020-09-15 13:06,3041.4787,2020-09-15 13:06,2201.2952,2020-09-15 13:06,2303.8341,2020-09-15 13:06,947.3072,2020-09-15 13:06,5949.6591,2020-09-15 13:06,6852.5633
2020-09-15 13:07,3289.6567,2020-09-15 13:07,3447.7945,2020-09-15 13:07,247.9038,2020-09-15 13:07,5744.2759,2020-09-15 13:07,9747.4446,2020-09-15 13:07,2587.6602,2020-09-15 13:07,3313.0882,2020-09-15 13:07,4680.3175,2020-09-15 13:07,6865.5644,2020-09-15 13:07,4734.2564,2020-09-15 13:07,6372.9321,2020-09-15 13:07,4957.3098,2020-09-15 13:07,13117.4406,2020-09-15 13:07,7735.0241,2020-09-15 13:07,8734.5198,2020-09-15 13:07,2590.8933,2020-09-15 13:07,1637.0907,2020-09-15 13:07,3651.3734,2020-09-15 13:07,12304.8077,2020-09-15 13:07,3041.1697,2020-09-15 13:07,2201.6977,2020-09-15 13:07,2304.2564,2020-09-15 13:07,947.2322,2020-09-15 13:07,5953.1791,2020-09-15 13:07,6855.5504
2020-09-15 13:08,3290.3899,2020-09-15 13:08,3448.5598,2020-09-15 13:08,248.0766,2020-09-15 13:08,5746.7882,2020-09-15 13:08,9749.5178,2020-09-15 13:08,2588.6818,2020-09-15 13:08,3313.3141,2020-09-15 13:08,4682.4113,2020-09-15 13:08,6868.6963,2020-09-15 13:08,4735.9285,2020-09-15 13:08,6375.5740,2020-09-15 13:08,4959.4880,2020-09-15 13:08,13128.9968,2020-09-15 13:08,7743.1625,2020-09-15 13:08,8746.0056,2020-09-15 13:08,2592.8891,2020-09-15 13:08,1638.7958,2020-09-15 13:08,3653.7953,2020-09-15 13:08,12315.6679,2020-09-15 13:08,3042.9030,2020-09-15 13:08,2203.2099,2020-09-15 13:08,2305.8420,2020-09-15 13:08,947.1159,2020-09-15 13:08,5959.4427,2020-09-15 13:08,6861.9009
2020-09-15 13:09,3291.2980,2020-09-15 13:09,3449.5142,2020-09-15 13:09,248.0425,2020-09-15 13:09,5748.4237,2020-09-15 13:09,9752.8643,2020-09-15 13:09,2589.4240,2020-09-15 13:09,3314.6760,2020-09-15 13:09,4684.4420,2020-09-15 13:09,6872.7534,2020-09-15 13:09,4737.3648,2020-09-15 13:09,6378.6445,2020-09-15 13:09,4961.6965,2020-09-15 13:09,13136.1107,2020-09-15 13:09,7747.2029,2020-09-15 13:09,8751.4700,2020-09-15 13:09,2594.9203,2020-09-15 13:09,1639.7316,2020-09-15 13:09,3656.8803,2020-09-15 13:09,12322.5175,2020-09-15 13:09,3045.6970,2020-09-15 13:09,2204.3855,2020-09-15 13:09,2307.0738,2020-09-15 13:09,947.2249,2020-09-15 13:09,5962.5523,2020-09-15 13:09,6865.6290
2020-09-15 13:10,3292.7731,2020-09-15 13:10,3451.0641,2020-09-15 13:10,248.0073,2020-09-15 13:10,5751.5254,2020-09-15 13:10,9755.7823,2020-09-15 13:10,2589.1684,2020-09-15 13:10,3315.4456,2020-09-15 13:10,4686.8680,2020-09-15 13:10,6877.8368,2020-09-15 13:10,4738.8135,2020-09-15 13:10,6380.8701,2020-09-15 13:10,4964.0624,2020-09-15 13:10,13146.0145,2020-09-15 13:10,7753.2788,2020-09-15 13:10,8757.9797,2020-09-15 13:10,2597.2317,2020-09-15 13:10,1640.8947,2020-09-15 13:10,3659.9828,2020-09-15 13:10,12330.1174,2020-09-15 13:10,3048.2271,2020-09-15 13:10,2205.9838,2020-09-15 13:10,2308.7497,2020-09-15 13:10,947.0778,2020-09-15 13:10,5967.2285,2020-09-15 13:10,6870.8203
2020-09-15 13:11,3291.6985,2020-09-15 13:11,3449.9335,2020-09-15 13:11,248.0919,2020-09-15 13:11,5750.1112,2020-09-15 13:11,9753.2403,2020-09-15 13:11,2588.7821,2020-09-15 13:11,3314.8145,2020-09-15 13:11,4685.6565,2020-09-15 13:11,6876.1870,2020-09-15 13:11,4737.9943,2020-09-15 13:11,6377.4043,2020-09-15 13:11,4962.4358,2020-09-15 13:11,13141.0246,2020-09-15 13:11,7751.4113,2020-09-15 13:11,8753.7495,2020-09-15 13:11,2596.1726,2020-09-15 13:11,1640.0569,2020-09-15 13:11,3658.5315,2020-09-15 13:11,12325.6807,2020-09-15 13:11,3046.8580,2020-09-15 13:11,2205.2068,2020-09-15 13:11,2307.9343,2020-09-15 13:11,947.3342,2020-09-15 13:11,5965.7913,2020-09-15 13:11,6868.1741
2020-09-15 13:12,3292.0540,2020-09-15 13:12,3450.3058,2020-09-15 13:12,248.1296,2020-09-15 13:12,5750.6338,2020-09-15 13:12,9753.1155,2020-09-15 13:12,2588.4551,2020-09-15 13:12,3314.9365,2020-09-15 13:12,4685.1195,2020-09-15 13:12,6875.5647,2020-09-15 13:12,4737.5079,2020-09-15 13:12,6379.0488,2020-09-15 13:12,4962.3162,2020-09-15 13:12,13141.1251,2020-09-15 13:12,7750.5891,2020-09-15 13:12,8753.2179,2020-09-15 13:12,2596.9521,2020-09-15 13:12,1640.0512,2020-09-15 13:12,3659.1086,2020-09-15 13:12,12324.3426,2020-09-15 13:12,3047.2489,2020-09-15 13:12,2205.1684,2020-09-15 13:12,2307.8927,2020-09-15 13:12,947.6721,2020-09-15 13:12,5965.1585,2020-09-15 13:12,6868.4417
2020-09-15 13:13,3292.8360,2020-09-15 13:13,3451.1279,2020-09-15 13:13,248.0924,2020-09-15 13:13,5753.2017,2020-09-15 13:13,9756.1882,2020-09-15 13:13,2588.1878,2020-09-15 13:13,3315.8772,2020-09-15 13:13,4686.3364,2020-09-15 13:13,6879.2888,2020-09-15 13:13,4738.1829,2020-09-15 13:13,6382.3850,2020-09-15 13:13,4963.9226,2020-09-15 13:13,13145.0959,2020-09-15 13:13,7751.4768,2020-09-15 13:13,8755.8867,2020-09-15 13:13,2598.5528,2020-09-15 13:13,1640.5629,2020-09-15 13:13,3660.8600,2020-09-15 13:13,12329.2478,2020-09-15 13:13,3048.9262,2020-09-15 13:13,2205.8998,2020-09-15 13:13,2308.6606,2020-09-15 13:13,947.3808,2020-09-15 13:13,5965.8417,2020-09-15 13:13,6870.2434
2020-09-15 13:14,3292.9576,2020-09-15 13:14,3451.2547,2020-09-15 13:14,248.1250,2020-09-15 13:14,5751.2975,2020-09-15 13:14,9756.8808,2020-09-15 13:14,2589.0906,2020-09-15 13:14,3316.2834,2020-09-15 13:14,4686.1917,2020-09-15 13:14,6878.7546,2020-09-15 13:14,4738.0810,2020-09-15 13:14,6379.1433,2020-09-15 13:14,4963.1937,2020-09-15 13:14,13142.4853,2020-09-15 13:14,7750.7897,2020-09-15 13:14,8752.9230,2020-09-15 13:14,2598.4410,2020-09-15 13:14,1640.0167,2020-09-15 13:14,3660.6256,2020-09-15 13:14,12324.8403,2020-09-15 13:14,3048.7222,2020-09-15 13:14,2205.3483,2020-09-15 13:14,2308.0818,2020-09-15 13:14,947.5518,2020-09-15 13:14,5965.3129,2020-09-15 13:14,6869.1031
2020-09-15 13:15,3292.4836,2020-09-15 13:15,3450.7557,2020-09-15 13:15,248.1715,2020-09-15 13:15,5751.4172,2020-09-15 13:15,9756.0035,2020-09-15 13:15,2589.0765,2020-09-15 13:15,3315.6262,2020-09-15 13:15,4685.1488,2020-09-15 13:15,6877.8297,2020-09-15 13:15,4737.4943,2020-09-15 13:15,6379.1140,2020-09-15 13:15,4962.3520,2020-09-15 13:15,13139.3494,2020-09-15 13:15,7747.3207,2020-09-15 13:15,8748.9242,2020-09-15 13:15,2598.3944,2020-09-15 13:15,1639.5313,2020-09-15 13:15,3660.4368,2020-09-15 13:15,12322.8007,2020-09-15 13:15,3048.0986,2020-09-15 13:15,2204.9028,2020-09-15 13:15,2307.6145,2020-09-15 13:15,947.6121,2020-09-15 13:15,5962.6430,2020-09-15 13:15,6867.1403
2020-09-15 13:16,3291.0901,2020-09-15 13:16,3449.2948,2020-09-15 13:16,248.0853,2020-09-15 13:16,5749.1605,2020-09-15 13:16,9750.8838,2020-09-15 13:16,2588.0483,2020-09-15 13:16,3314.0722,2020-09-15 13:16,4682.7685,2020-09-15 13:16,6875.3089,2020-09-15 13:16,4735.6004,2020-09-15 13:16,6375.9791,2020-09-15 13:16,4959.8509,2020-09-15 13:16,13132.4739,2020-09-15 13:16,7744.8497,2020-09-15 13:16,8745.5357,2020-09-15 13:16,2597.1091,2020-09-15 13:16,1638.6552,2020-09-15 13:16,3658.5493,2020-09-15 13:16,12317.7008,2020-09-15 13:16,3046.3755,2020-09-15 13:16,2203.8362,2020-09-15 13:16,2306.4960,2020-09-15 13:16,947.7595,2020-09-15 13:16,5960.7412,2020-09-15 13:16,6863.7144
2020-09-15 13:17,3290.8153,2020-09-15 13:17,3449.0067,2020-09-15 13:17,248.0715,2020-09-15 13:17,5748.5844,2020-09-15 13:17,9751.2043,2020-09-15 13:17,2588.3481,2020-09-15 13:17,3314.3406,2020-09-15 13:17,4682.9356,2020-09-15 13:17,6873.0761,2020-09-15 13:17,4735.7225,2020-09-15 13:17,6374.8905,2020-09-15 13:17,4959.7791,2020-09-15 13:17,13132.8482,2020-09-15 13:17,7745.0441,2020-09-15 13:17,8746.5765,2020-09-15 13:17,2596.7171,2020-09-15 13:17,1638.8180,2020-09-15 13:17,3657.8718,2020-09-15 13:17,12318.0154,2020-09-15 13:17,3045.3372,2020-09-15 13:17,2203.6490,2020-09-15 13:17,2306.2994,2020-09-15 13:17,947.8300,2020-09-15 13:17,5960.8908,2020-09-15 13:17,6864.0712
2020-09-15 13:18,3290.5836,2020-09-15 13:18,3448.7631,2020-09-15 13:18,248.0789,2020-09-15 13:18,5750.1834,2020-09-15 13:18,9749.5725,2020-09-15 13:18,2587.8501,2020-09-15 13:18,3313.6108,2020-09-15 13:18,4682.6569,2020-09-15 13:18,6872.3917,2020-09-15 13:18,4735.0997,2020-09-15 13:18,6374.6898,2020-09-15 13:18,4959.5177,2020-09-15 13:18,13131.1040,2020-09-15 13:18,7744.1447,2020-09-15 13:18,8743.9127,2020-09-15 13:18,2596.0875,2020-09-15 13:18,1638.5015,2020-09-15 13:18,3657.1972,2020-09-15 13:18,12316.0756,2020-09-15 13:18,3044.4322,2020-09-15 13:18,2203.2820,2020-09-15 13:18,2305.9148,2020-09-15 13:18,947.8251,2020-09-15 13:18,5960.1986,2020-09-15 13:18,6863.0436
2020-09-15 13:19,3291.5001,2020-09-15 13:19,3449.7266,2020-09-15 13:19,248.0355,2020-09-15 13:19,5750.8206,2020-09-15 13:19,9751.6165,2020-09-15 13:19,2588.5923,2020-09-15 13:19,3314.6763,2020-09-15 13:19,4683.3757,2020-09-15 13:19,6871.0541,2020-09-15 13:19,4735.7275,2020-09-15 13:19,6374.1200,2020-09-15 13:19,4959.9863,2020-09-15 13:19,13130.6326,2020-09-15 13:19,7743.5890,2020-09-15 13:19,8746.3626,2020-09-15 13:19,2595.3457,2020-09-15 13:19,1638.8427,2020-09-15 13:19,3656.1118,2020-09-15 13:19,12318.8287,2020-09-15 13:19,3043.2494,2020-09-15 13:19,2203.1567,2020-09-15 13:19,2305.7837,2020-09-15 13:19,947.7611,2020-09-15 13:19,5959.7709,2020-09-15 13:19,6862.7759
2020-09-15 13:20,3290.8738,2020-09-15 13:20,3449.0694,2020-09-15 13:20,248.0229,2020-09-15 13:20,5748.6333,2020-09-15 13:20,9752.1739,2020-09-15 13:20,2587.6363,2020-09-15 13:20,3315.1929,2020-09-15 13:20,4683.3360,2020-09-15 13:20,6870.4560,2020-09-15 13:20,4735.8926,2020-09-15 13:20,6372.2221,2020-09-15 13:20,4959.5957,2020-09-15 13:20,13128.5546,2020-09-15 13:20,7742.6935,2020-09-15 13:20,8743.0729,2020-09-15 13:20,2595.2754,2020-09-15 13:20,1638.2917,2020-09-15 13:20,3655.6876,2020-09-15 13:20,12315.9113,2020-09-15 13:20,3042.5200,2020-09-15 13:20,2202.8491,2020-09-15 13:20,2305.4603,2020-09-15 13:20,948.0390,2020-09-15 13:20,5959.0817,2020-09-15 13:20,6861.9410
2020-09-15 13:21,3289.9920,2020-09-15 13:21,3448.1443,2020-09-15 13:21,247.9863,2020-09-15 13:21,5745.9521,2020-09-15 13:21,9749.5062,2020-09-15 13:21,2587.6905,2020-09-15 13:21,3314.7471,2020-09-15 13:21,4682.0367,2020-09-15 13:21,6865.5206,2020-09-15 13:21,4735.4650,2020-09-15 13:21,6369.2077,2020-09-15 13:21,4957.9841,2020-09-15 13:21,13122.4760,2020-09-15 13:21,7739.8400,2020-09-15 13:21,8737.8657,2020-09-15 13:21,2593.3610,2020-09-15 13:21,1637.2109,2020-09-15 13:21,3652.7592,2020-09-15 13:21,12307.8315,2020-09-15 13:21,3039.8197,2020-09-15 13:21,2201.6585,2020-09-15 13:21,2304.2122,2020-09-15 13:21,948.0390,2020-09-15 13:21,5956.8855,2020-09-15 13:21,6859.2824
2020-09-15 13:22,3289.6015,2020-09-15 13:22,3447.7340,2020-09-15 13:22,247.9979,2020-09-15 13:22,5746.1462,2020-09-15 13:22,9748.4237,2020-09-15 13:22,2588.0371,2020-09-15 13:22,3314.4056,2020-09-15 13:22,4681.3985,2020-09-15 13:22,6864.4624,2020-09-15 13:22,4735.0898,2020-09-15 13:22,6370.0829,2020-09-15 13:22,4957.6378,2020-09-15 13:22,13121.9666,2020-09-15 13:22,7739.0149,2020-09-15 13:22,8739.4916,2020-09-15 13:22,2592.7234,2020-09-15 13:22,1637.5464,2020-09-15 13:22,3651.8600,2020-09-15 13:22,12310.0013,2020-09-15 13:22,3038.8352,2020-09-15 13:22,2201.4984,2020-09-15 13:22,2304.0452,2020-09-15 13:22,947.8210,2020-09-15 13:22,5956.2505,2020-09-15 13:22,6859.0185
2020-09-15 13:23,3289.1613,2020-09-15 13:23,3447.2681,2020-09-15 13:23,248.1393,2020-09-15 13:23,5745.1136,2020-09-15 13:23,9748.5047,2020-09-15 13:23,2586.9099,2020-09-15 13:23,3314.3857,2020-09-15 13:23,4681.2005,2020-09-15 13:23,6862.6142,2020-09-15 13:23,4734.7591,2020-09-15 13:23,6367.6549,2020-09-15 13:23,4957.0201,2020-09-15 13:23,13119.7717,2020-09-15 13:23,7737.6616,2020-09-15 13:23,8738.1496,2020-09-15 13:23,2591.7889,2020-09-15 13:23,1637.3739,2020-09-15 13:23,3650.2011,2020-09-15 13:23,12308.3619,2020-09-15 13:23,3037.7500,2020-09-15 13:23,2201.0091,2020-09-15 13:23,2303.5318,2020-09-15 13:23,947.9613,2020-09-15 13:23,5955.2089,2020-09-15 13:23,6857.9809
