上证指数,000001.SH,上证A指,000002.SH,上证B指,000003.SH,上证380,000009.SH,上证180,000010.SH,上证红利,000015.SH,上证50,000016.SH,沪深300,000300.SH,中证1000,000852.SH,中证100,000903.SH,中证500,000905.SH,中证800,000906.SH,深证成指,399001.SZ,深证100R,399004.SZ,中小板指,399005.SZ,创业板指,399006.SZ,中小300,399008.SZ,创业300,399012.SZ,中小板综,399101.SZ,创业板综,399102.SZ,深证综指,399106.SZ,深证A指,399107.SZ,深证B指,399108.SZ,深证100,399330.SZ,深证300R,399344.SZ
2020-09-16 09:40,3289.3444,2020-09-16 09:40,3447.4683,2020-09-16 09:40,247.8353,2020-09-16 09:40,5760.5170,2020-09-16 09:40,9744.2002,2020-09-16 09:40,2584.6342,2020-09-16 09:40,3308.7718,2020-09-16 09:40,4680.1657,2020-09-16 09:40,6864.6143,2020-09-16 09:40,4729.5194,2020-09-16 09:40,6383.3050,2020-09-16 09:40,4959.1489,2020-09-16 09:40,13126.7391,2020-09-16 09:40,7738.9789,2020-09-16 09:40,8753.2522,2020-09-16 09:40,2589.9694,2020-09-16 09:40,1641.1628,2020-09-16 09:40,3643.8165,2020-09-16 09:40,12328.0634,2020-09-16 09:40,3031.0741,2020-09-16 09:40,2201.4881,2020-09-16 09:40,2304.0344,2020-09-16 09:40,947.8224,2020-09-16 09:40,5956.0501,2020-09-16 09:40,6860.8081
2020-09-16 09:41,3291.1651,2020-09-16 09:41,3449.3820,2020-09-16 09:41,247.7601,2020-09-16 09:41,5763.8339,2020-09-16 09:41,9748.1675,2020-09-16 09:41,2586.5081,2020-09-16 09:41,3309.9700,2020-09-16 09:41,4681.6644,2020-09-16 09:41,6868.1144,2020-09-16 09:41,4731.3098,2020-09-16 09:41,6387.1782,2020-09-16 09:41,4961.0828,2020-09-16 09:41,13128.1021,2020-09-16 09:41,7739.3480,2020-09-16 09:41,8751.5062,2020-09-16 09:41,2590.1725,2020-09-16 09:41,1640.9018,2020-09-16 09:41,3644.3674,2020-09-16 09:41,12328.9544,2020-09-16 09:41,3032.1504,2020-09-16 09:41,2202.2889,2020-09-16 09:41,2304.8745,2020-09-16 09:41,947.6271,2020-09-16 09:41,5956.3342,2020-09-16 09:41,6861.5833
2020-09-16 09:42,3288.3051,2020-09-16 09:42,3446.3809,2020-09-16 09:42,247.6848,2020-09-16 09:42,5759.7376,2020-09-16 09:42,9739.3953,2020-09-16 09:42,2585.1722,2020-09-16 09:42,3306.6059,2020-09-16 09:42,4676.9319,2020-09-16 09:42,6860.0310,2020-09-16 09:42,4726.6605,2020-09-16 09:42,6379.7451,2020-09-16 09:42,4955.8832,2020-09-16 09:42,13110.8952,2020-09-16 09:42,7729.8309,2020-09-16 09:42,8742.4221,2020-09-16 09:42,2585.4410,2020-09-16 09:42,1639.1300,2020-09-16 09:42,3637.6326,2020-09-16 09:42,12317.5763,2020-09-16 09:42,3027.4738,2020-09-16 09:42,2199.9158,2020-09-16 09:42,2302.3839,2020-09-16 09:42,948.4289,2020-09-16 09:42,5949.0097,2020-09-16 09:42,6852.8530
2020-09-16 09:43,3288.1629,2020-09-16 09:43,3446.2321,2020-09-16 09:43,247.6650,2020-09-16 09:43,5757.3680,2020-09-16 09:43,9740.0222,2020-09-16 09:43,2585.6470,2020-09-16 09:43,3306.4547,2020-09-16 09:43,4677.1955,2020-09-16 09:43,6856.0442,2020-09-16 09:43,4727.1139,2020-09-16 09:43,6378.3119,2020-09-16 09:43,4955.8236,2020-09-16 09:43,13108.1010,2020-09-16 09:43,7728.0613,2020-09-16 09:43,8739.8928,2020-09-16 09:43,2584.4385,2020-09-16 09:43,1638.5962,2020-09-16 09:43,3636.0952,2020-09-16 09:43,12313.1338,2020-09-16 09:43,3025.1678,2020-09-16 09:43,2199.0714,2020-09-16 09:43,2301.4988,2020-09-16 09:43,948.4626,2020-09-16 09:43,5947.6478,2020-09-16 09:43,6851.6338
2020-09-16 09:44,3289.4852,2020-09-16 09:44,3447.6192,2020-09-16 09:44,247.7200,2020-09-16 09:44,5758.9913,2020-09-16 09:44,9745.8809,2020-09-16 09:44,2585.3018,2020-09-16 09:44,3308.2246,2020-09-16 09:44,4680.5823,2020-09-16 09:44,6857.1882,2020-09-16 09:44,4729.8811,2020-09-16 09:44,6379.1777,2020-09-16 09:44,4958.7027,2020-09-16 09:44,13116.1620,2020-09-16 09:44,7735.7189,2020-09-16 09:44,8746.1558,2020-09-16 09:44,2584.1589,2020-09-16 09:44,1639.4943,2020-09-16 09:44,3635.7193,2020-09-16 09:44,12317.9667,2020-09-16 09:44,3025.2109,2020-09-16 09:44,2199.9302,2020-09-16 09:44,2302.3997,2020-09-16 09:44,948.2648,2020-09-16 09:44,5953.5412,2020-09-16 09:44,6856.5364
2020-09-16 09:45,3287.0444,2020-09-16 09:45,3445.0507,2020-09-16 09:45,247.9305,2020-09-16 09:45,5754.5692,2020-09-16 09:45,9736.3899,2020-09-16 09:45,2584.9885,2020-09-16 09:45,3304.6002,2020-09-16 09:45,4675.1862,2020-09-16 09:45,6852.7722,2020-09-16 09:45,4725.2086,2020-09-16 09:45,6374.4669,2020-09-16 09:45,4953.4857,2020-09-16 09:45,13099.7392,2020-09-16 09:45,7724.3701,2020-09-16 09:45,8731.2205,2020-09-16 09:45,2580.6808,2020-09-16 09:45,1637.1024,2020-09-16 09:45,3632.0975,2020-09-16 09:45,12302.1745,2020-09-16 09:45,3022.7616,2020-09-16 09:45,2197.8081,2020-09-16 09:45,2300.1749,2020-09-16 09:45,948.3662,2020-09-16 09:45,5944.8070,2020-09-16 09:45,6847.7200
2020-09-16 09:46,3286.7061,2020-09-16 09:46,3444.6924,2020-09-16 09:46,248.0502,2020-09-16 09:46,5752.3651,2020-09-16 09:46,9733.3298,2020-09-16 09:46,2584.0000,2020-09-16 09:46,3303.9248,2020-09-16 09:46,4673.4393,2020-09-16 09:46,6850.6611,2020-09-16 09:46,4723.8067,2020-09-16 09:46,6372.8464,2020-09-16 09:46,4951.7788,2020-09-16 09:46,13095.8061,2020-09-16 09:46,7720.9707,2020-09-16 09:46,8728.3982,2020-09-16 09:46,2579.4121,2020-09-16 09:46,1636.7561,2020-09-16 09:46,3629.9729,2020-09-16 09:46,12297.8505,2020-09-16 09:46,3020.9188,2020-09-16 09:46,2196.8762,2020-09-16 09:46,2299.1982,2020-09-16 09:46,948.3170,2020-09-16 09:46,5942.1907,2020-09-16 09:46,6845.4960
2020-09-16 09:47,3287.0387,2020-09-16 09:47,3445.0369,2020-09-16 09:47,248.2297,2020-09-16 09:47,5755.7005,2020-09-16 09:47,9734.3156,2020-09-16 09:47,2583.9455,2020-09-16 09:47,3303.0954,2020-09-16 09:47,4675.2288,2020-09-16 09:47,6855.6559,2020-09-16 09:47,4723.8983,2020-09-16 09:47,6378.7093,2020-09-16 09:47,4954.3219,2020-09-16 09:47,13108.4585,2020-09-16 09:47,7726.9718,2020-09-16 09:47,8739.7387,2020-09-16 09:47,2583.1807,2020-09-16 09:47,1638.5328,2020-09-16 09:47,3635.7944,2020-09-16 09:47,12307.7675,2020-09-16 09:47,3025.2000,2020-09-16 09:47,2198.6307,2020-09-16 09:47,2301.0378,2020-09-16 09:47,948.1983,2020-09-16 09:47,5946.8093,2020-09-16 09:47,6852.2123
2020-09-16 09:48,3284.3182,2020-09-16 09:48,3442.1830,2020-09-16 09:48,248.1265,2020-09-16 09:48,5748.5185,2020-09-16 09:48,9727.0235,2020-09-16 09:48,2580.8226,2020-09-16 09:48,3301.5176,2020-09-16 09:48,4670.6900,2020-09-16 09:48,6847.8582,2020-09-16 09:48,4720.7766,2020-09-16 09:48,6368.9472,2020-09-16 09:48,4948.8374,2020-09-16 09:48,13087.4134,2020-09-16 09:48,7715.2704,2020-09-16 09:48,8722.3931,2020-09-16 09:48,2576.5045,2020-09-16 09:48,1635.6599,2020-09-16 09:48,3627.1613,2020-09-16 09:48,12289.5436,2020-09-16 09:48,3019.2544,2020-09-16 09:48,2195.6435,2020-09-16 09:48,2297.9118,2020-09-16 09:48,946.8058,2020-09-16 09:48,5937.8037,2020-09-16 09:48,6841.0449
2020-09-16 09:49,3283.7027,2020-09-16 09:49,3441.5414,2020-09-16 09:49,247.9458,2020-09-16 09:49,5748.5787,2020-09-16 09:49,9726.8549,2020-09-16 09:49,2582.2643,2020-09-16 09:49,3301.7250,2020-09-16 09:49,4670.1023,2020-09-16 09:49,6844.8538,2020-09-16 09:49,4720.4378,2020-09-16 09:49,6368.7868,2020-09-16 09:49,4948.3359,2020-09-16 09:49,13084.7077,2020-09-16 09:49,7713.0263,2020-09-16 09:49,8719.4689,2020-09-16 09:49,2576.2810,2020-09-16 09:49,1635.2362,2020-09-16 09:49,3626.1076,2020-09-16 09:49,12286.8382,2020-09-16 09:49,3017.2688,2020-09-16 09:49,2194.7529,2020-09-16 09:49,2296.9786,2020-09-16 09:49,946.7314,2020-09-16 09:49,5936.0766,2020-09-16 09:49,6839.6541
2020-09-16 09:50,3286.6527,2020-09-16 09:50,3444.6382,2020-09-16 09:50,247.9773,2020-09-16 09:50,5755.5572,2020-09-16 09:50,9733.4750,2020-09-16 09:50,2583.6219,2020-09-16 09:50,3303.8494,2020-09-16 09:50,4674.9193,2020-09-16 09:50,6854.3550,2020-09-16 09:50,4724.1576,2020-09-16 09:50,6377.1380,2020-09-16 09:50,4953.7767,2020-09-16 09:50,13105.6302,2020-09-16 09:50,7724.6876,2020-09-16 09:50,8732.7666,2020-09-16 09:50,2580.8751,2020-09-16 09:50,1637.6906,2020-09-16 09:50,3633.2314,2020-09-16 09:50,12302.5859,2020-09-16 09:50,3023.5784,2020-09-16 09:50,2197.9659,2020-09-16 09:50,2300.3437,2020-09-16 09:50,947.4939,2020-09-16 09:50,5945.0513,2020-09-16 09:50,6850.2185
2020-09-16 09:51,3285.9124,2020-09-16 09:51,3443.8617,2020-09-16 09:51,247.9464,2020-09-16 09:51,5752.0183,2020-09-16 09:51,9731.2989,2020-09-16 09:51,2584.8185,2020-09-16 09:51,3302.7228,2020-09-16 09:51,4672.7170,2020-09-16 09:51,6852.1441,2020-09-16 09:51,4722.3090,2020-09-16 09:51,6371.8224,2020-09-16 09:51,4951.0061,2020-09-16 09:51,13090.8688,2020-09-16 09:51,7715.7970,2020-09-16 09:51,8718.2130,2020-09-16 09:51,2577.2299,2020-09-16 09:51,1635.5071,2020-09-16 09:51,3628.8609,2020-09-16 09:51,12289.7813,2020-09-16 09:51,3020.5888,2020-09-16 09:51,2196.1085,2020-09-16 09:51,2298.3953,2020-09-16 09:51,947.8681,2020-09-16 09:51,5938.2090,2020-09-16 09:51,6842.1460
2020-09-16 09:52,3284.8138,2020-09-16 09:52,3442.7061,2020-09-16 09:52,248.0219,2020-09-16 09:52,5749.1011,2020-09-16 09:52,9727.9275,2020-09-16 09:52,2583.0318,2020-09-16 09:52,3302.0783,2020-09-16 09:52,4670.2791,2020-09-16 09:52,6848.1745,2020-09-16 09:52,4720.2190,2020-09-16 09:52,6367.8977,2020-09-16 09:52,4948.3095,2020-09-16 09:52,13084.2454,2020-09-16 09:52,7711.0629,2020-09-16 09:52,8717.1130,2020-09-16 09:52,2574.7161,2020-09-16 09:52,1635.2195,2020-09-16 09:52,3624.9615,2020-09-16 09:52,12286.2025,2020-09-16 09:52,3017.3671,2020-09-16 09:52,2194.8833,2020-09-16 09:52,2297.1112,2020-09-16 09:52,947.8007,2020-09-16 09:52,5934.5655,2020-09-16 09:52,6838.4385
2020-09-16 09:53,3282.8998,2020-09-16 09:53,3440.6974,2020-09-16 09:53,247.9800,2020-09-16 09:53,5745.5460,2020-09-16 09:53,9723.0372,2020-09-16 09:53,2582.3701,2020-09-16 09:53,3300.1407,2020-09-16 09:53,4667.5889,2020-09-16 09:53,6843.2335,2020-09-16 09:53,4718.3099,2020-09-16 09:53,6363.9384,2020-09-16 09:53,4945.4041,2020-09-16 09:53,13077.2885,2020-09-16 09:53,7707.1092,2020-09-16 09:53,8711.2472,2020-09-16 09:53,2572.1340,2020-09-16 09:53,1634.2872,2020-09-16 09:53,3621.2519,2020-09-16 09:53,12278.4971,2020-09-16 09:53,3014.5026,2020-09-16 09:53,2193.5091,2020-09-16 09:53,2295.6707,2020-09-16 09:53,947.8069,2020-09-16 09:53,5931.5227,2020-09-16 09:53,6834.5813
2020-09-16 09:54,3286.9382,2020-09-16 09:54,3444.9402,2020-09-16 09:54,247.8909,2020-09-16 09:54,5750.9240,2020-09-16 09:54,9737.4742,2020-09-16 09:54,2584.1926,2020-09-16 09:54,3304.9093,2020-09-16 09:54,4673.8016,2020-09-16 09:54,6849.2225,2020-09-16 09:54,4724.2955,2020-09-16 09:54,6370.1695,2020-09-16 09:54,4951.5633,2020-09-16 09:54,13092.7923,2020-09-16 09:54,7716.5483,2020-09-16 09:54,8722.2974,2020-09-16 09:54,2574.6734,2020-09-16 09:54,1636.1149,2020-09-16 09:54,3625.0679,2020-09-16 09:54,12291.9737,2020-09-16 09:54,3017.6630,2020-09-16 09:54,2195.8161,2020-09-16 09:54,2298.0868,2020-09-16 09:54,948.3713,2020-09-16 09:54,5938.7872,2020-09-16 09:54,6843.0506
2020-09-16 09:55,3287.2572,2020-09-16 09:55,3445.2768,2020-09-16 09:55,247.8282,2020-09-16 09:55,5752.1068,2020-09-16 09:55,9737.1276,2020-09-16 09:55,2584.2448,2020-09-16 09:55,3304.8494,2020-09-16 09:55,4673.5703,2020-09-16 09:55,6853.9872,2020-09-16 09:55,4724.1829,2020-09-16 09:55,6369.7345,2020-09-16 09:55,4951.2956,2020-09-16 09:55,13090.9390,2020-09-16 09:55,7714.4894,2020-09-16 09:55,8721.0051,2020-09-16 09:55,2574.1053,2020-09-16 09:55,1636.0227,2020-09-16 09:55,3625.9763,2020-09-16 09:55,12291.9745,2020-09-16 09:55,3019.1290,2020-09-16 09:55,2196.1075,2020-09-16 09:55,2298.3908,2020-09-16 09:55,948.7785,2020-09-16 09:55,5937.2026,2020-09-16 09:55,6841.5871
2020-09-16 09:56,3288.6416,2020-09-16 09:56,3446.7303,2020-09-16 09:56,247.8373,2020-09-16 09:56,5756.9701,2020-09-16 09:56,9741.4389,2020-09-16 09:56,2585.9263,2020-09-16 09:56,3305.8534,2020-09-16 09:56,4676.7248,2020-09-16 09:56,6857.7645,2020-09-16 09:56,4726.7091,2020-09-16 09:56,6375.8794,2020-09-16 09:56,4954.9864,2020-09-16 09:56,13103.1497,2020-09-16 09:56,7721.4109,2020-09-16 09:56,8727.5705,2020-09-16 09:56,2576.5872,2020-09-16 09:56,1637.2703,2020-09-16 09:56,3629.3500,2020-09-16 09:56,12300.9410,2020-09-16 09:56,3021.7704,2020-09-16 09:56,2197.8902,2020-09-16 09:56,2300.2607,2020-09-16 09:56,948.4293,2020-09-16 09:56,5942.5295,2020-09-16 09:56,6847.9789
2020-09-16 09:57,3288.1943,2020-09-16 09:57,3446.2626,2020-09-16 09:57,247.7622,2020-09-16 09:57,5754.3838,2020-09-16 09:57,9738.6258,2020-09-16 09:57,2586.1453,2020-09-16 09:57,3305.3523,2020-09-16 09:57,4675.5744,2020-09-16 09:57,6856.7477,2020-09-16 09:57,4725.7493,2020-09-16 09:57,6372.9063,2020-09-16 09:57,4953.5020,2020-09-16 09:57,13100.9376,2020-09-16 09:57,7721.3285,2020-09-16 09:57,8723.8424,2020-09-16 09:57,2576.2821,2020-09-16 09:57,1636.5954,2020-09-16 09:57,3628.7621,2020-09-16 09:57,12295.9648,2020-09-16 09:57,3021.1848,2020-09-16 09:57,2197.3895,2020-09-16 09:57,2299.7363,2020-09-16 09:57,948.3185,2020-09-16 09:57,5942.4661,2020-09-16 09:57,6847.0536
2020-09-16 09:58,3288.6174,2020-09-16 09:58,3446.7032,2020-09-16 09:58,247.8968,2020-09-16 09:58,5756.6279,2020-09-16 09:58,9742.2009,2020-09-16 09:58,2586.8794,2020-09-16 09:58,3307.0699,2020-09-16 09:58,4677.9059,2020-09-16 09:58,6858.8168,2020-09-16 09:58,4728.2080,2020-09-16 09:58,6375.2612,2020-09-16 09:58,4955.8165,2020-09-16 09:58,13107.9784,2020-09-16 09:58,7725.1161,2020-09-16 09:58,8730.0517,2020-09-16 09:58,2577.4695,2020-09-16 09:58,1637.5831,2020-09-16 09:58,3630.5250,2020-09-16 09:58,12301.6755,2020-09-16 09:58,3022.2483,2020-09-16 09:58,2198.4636,2020-09-16 09:58,2300.8619,2020-09-16 09:58,948.4081,2020-09-16 09:58,5945.3811,2020-09-16 09:58,6850.9227
2020-09-16 09:59,3286.2516,2020-09-16 09:59,3444.2208,2020-09-16 09:59,247.8308,2020-09-16 09:59,5751.8865,2020-09-16 09:59,9735.5971,2020-09-16 09:59,2585.8409,2020-09-16 09:59,3304.9455,2020-09-16 09:59,4673.6910,2020-09-16 09:59,6850.8686,2020-09-16 09:59,4724.7425,2020-09-16 09:59,6369.4951,2020-09-16 09:59,4951.3471,2020-09-16 09:59,13089.5458,2020-09-16 09:59,7714.3950,2020-09-16 09:59,8717.9653,2020-09-16 09:59,2572.4270,2020-09-16 09:59,1635.3324,2020-09-16 09:59,3623.7842,2020-09-16 09:59,12287.7323,2020-09-16 09:59,3017.1082,2020-09-16 09:59,2195.6602,2020-09-16 09:59,2297.9243,2020-09-16 09:59,948.1352,2020-09-16 09:59,5937.1299,2020-09-16 09:59,6841.4358
2020-09-16 10:00,3285.6556,2020-09-16 10:00,3443.5981,2020-09-16 10:00,247.7126,2020-09-16 10:00,5749.4598,2020-09-16 10:00,9731.8406,2020-09-16 10:00,2585.2237,2020-09-16 10:00,3304.0681,2020-09-16 10:00,4671.6651,2020-09-16 10:00,6846.4767,2020-09-16 10:00,4723.4600,2020-09-16 10:00,6367.1415,2020-09-16 10:00,4949.2778,2020-09-16 10:00,13084.4777,2020-09-16 10:00,7711.5683,2020-09-16 10:00,8714.5882,2020-09-16 10:00,2571.2782,2020-09-16 10:00,1634.7016,2020-09-16 10:00,3621.1730,2020-09-16 10:00,12282.9904,2020-09-16 10:00,3014.6268,2020-09-16 10:00,2194.5428,2020-09-16 10:00,2296.7517,2020-09-16 10:00,948.4873,2020-09-16 10:00,5934.9545,2020-09-16 10:00,6838.8123
