Date,UID,2020/9/16,2020/9/17,Equal
2020/9/17,002031.SZ,2.11,2.11,TRUE
2020/9/17,002032.SZ,79.66,79.66,TRUE
2020/9/17,002033.SZ,7.05,7.05,TRUE
2020/9/17,002034.SZ,18.35,18.35,TRUE
2020/9/17,002035.SZ,10.53,10.53,TRUE
2020/9/17,002036.SZ,11.25,11.25,TRUE
2020/9/17,002037.SZ,7.33,7.33,TRUE
2020/9/17,002038.SZ,12.76,12.76,TRUE
2020/9/17,002039.SZ,15.71,15.71,TRUE
2020/9/17,002040.SZ,6.46,6.46,TRUE
2020/9/17,002041.SZ,18.26,18.26,TRUE
2020/9/17,002042.SZ,5.66,5.66,TRUE
2020/9/17,002043.SZ,10.58,10.58,TRUE
2020/9/17,002044.SZ,15.5,15.5,TRUE
2020/9/17,002045.SZ,8.71,8.71,TRUE
2020/9/17,002046.SZ,8.38,8.38,TRUE
2020/9/17,002047.SZ,4.62,4.62,TRUE
2020/9/17,002048.SZ,18.1,18.1,TRUE
2020/9/17,002049.SZ,111.95,111.95,TRUE
2020/9/17,002050.SZ,21,21,TRUE
2020/9/17,002051.SZ,7.47,7.47,TRUE
2020/9/17,002052.SZ,1.49,1.49,TRUE
2020/9/17,002053.SZ,7.96,7.96,TRUE
2020/9/17,002054.SZ,7.48,7.48,TRUE
2020/9/17,002055.SZ,16.48,16.48,TRUE
2020/9/17,002056.SZ,13.4,13.4,TRUE
2020/9/17,002057.SZ,7.35,7.35,TRUE
2020/9/17,002058.SZ,16.23,16.23,TRUE
2020/9/17,002059.SZ,6.03,6.03,TRUE
2020/9/17,002060.SZ,3.19,3.19,TRUE
2020/9/17,002061.SZ,5.99,5.99,TRUE
2020/9/17,002062.SZ,4.7,4.7,TRUE
2020/9/17,002063.SZ,9.38,9.38,TRUE
2020/9/17,002064.SZ,7.66,7.66,TRUE
2020/9/17,002065.SZ,10.71,10.71,TRUE
2020/9/17,002066.SZ,10.1,10.1,TRUE
2020/9/17,002067.SZ,3.8,3.8,TRUE
2020/9/17,002068.SZ,4.84,4.84,TRUE
2020/9/17,002069.SZ,4.16,4.16,TRUE
2020/9/17,002071.SZ,1.63,1.63,TRUE
2020/9/17,002072.SZ,4.98,4.98,TRUE
2020/9/17,002073.SZ,4.44,4.44,TRUE
2020/9/17,002074.SZ,23.19,23.19,TRUE
2020/9/17,002075.SZ,11.88,11.88,TRUE
2020/9/17,002076.SZ,1.89,1.89,TRUE
2020/9/17,002077.SZ,6.5,6.5,TRUE
2020/9/17,002078.SZ,14.03,14.03,TRUE
2020/9/17,002079.SZ,10.59,10.59,TRUE
2020/9/17,002080.SZ,18.61,18.61,TRUE
2020/9/17,002081.SZ,11.16,11.16,TRUE
2020/9/17,002082.SZ,13.87,13.87,TRUE
2020/9/17,002083.SZ,5.01,5.01,TRUE
2020/9/17,002084.SZ,10.6,10.6,TRUE
2020/9/17,002085.SZ,6.63,6.63,TRUE
2020/9/17,002086.SZ,1.76,1.76,TRUE
2020/9/17,002087.SZ,3.91,3.91,TRUE
2020/9/17,002088.SZ,9.9,9.9,TRUE
2020/9/17,002089.SZ,2.85,2.85,TRUE
2020/9/17,002090.SZ,8.86,8.86,TRUE
2020/9/17,002091.SZ,6.1,6.1,TRUE
2020/9/17,002092.SZ,5.18,5.18,TRUE
2020/9/17,002093.SZ,8.23,8.23,TRUE
2020/9/17,002094.SZ,4.29,4.29,TRUE
2020/9/17,002095.SZ,19.62,19.62,TRUE
2020/9/17,002096.SZ,9.09,9.09,TRUE
2020/9/17,002097.SZ,9.3,9.3,TRUE
2020/9/17,002098.SZ,5.48,5.48,TRUE
2020/9/17,002099.SZ,8.3,8.3,TRUE
2020/9/17,002100.SZ,14.57,14.57,TRUE
2020/9/17,002101.SZ,7.02,7.02,TRUE
2020/9/17,002102.SZ,1.86,1.86,TRUE
2020/9/17,002103.SZ,5.23,5.23,TRUE
2020/9/17,002104.SZ,8.66,8.66,TRUE
2020/9/17,002105.SZ,7.62,7.62,TRUE
2020/9/17,002106.SZ,13.7,13.7,TRUE
2020/9/17,002107.SZ,9.4,9.4,TRUE
2020/9/17,002108.SZ,4.95,4.95,TRUE
2020/9/17,002109.SZ,3.36,3.36,TRUE
2020/9/17,002110.SZ,6.86,6.86,TRUE
2020/9/17,002111.SZ,15.29,15.29,TRUE
2020/9/17,002112.SZ,8.58,8.58,TRUE
2020/9/17,002113.SZ,1.35,1.35,TRUE
2020/9/17,002114.SZ,6.01,6.01,TRUE
2020/9/17,002115.SZ,8.02,8.02,TRUE
2020/9/17,002116.SZ,7.4,7.4,TRUE
2020/9/17,002117.SZ,10.98,10.98,TRUE
2020/9/17,002118.SZ,4.05,4.05,TRUE
2020/9/17,002119.SZ,12.13,12.13,TRUE
2020/9/17,002120.SZ,18.42,18.42,TRUE
2020/9/17,002121.SZ,3.73,3.73,TRUE
2020/9/17,002122.SZ,2.28,2.28,TRUE
2020/9/17,002123.SZ,17.18,17.18,TRUE
2020/9/17,002124.SZ,16.34,16.34,TRUE
2020/9/17,002125.SZ,7.63,7.63,TRUE
2020/9/17,002126.SZ,12.73,12.73,TRUE
2020/9/17,002127.SZ,19.17,19.17,TRUE
2020/9/17,002128.SZ,9.8,9.8,TRUE
2020/9/17,002129.SZ,22.55,22.55,TRUE
2020/9/17,002130.SZ,5.19,5.19,TRUE
2020/9/17,002131.SZ,3.12,3.12,TRUE
2020/9/17,002132.SZ,2.85,2.85,TRUE
2020/9/17,002133.SZ,3.21,3.21,TRUE
2020/9/17,002134.SZ,9.22,9.22,TRUE
2020/9/17,002135.SZ,7.6,7.6,TRUE
2020/9/17,002136.SZ,9.76,9.76,TRUE
2020/9/17,002137.SZ,7.75,7.75,TRUE
2020/9/17,002138.SZ,22.71,22.71,TRUE
2020/9/17,002139.SZ,6.84,6.84,TRUE
2020/9/17,002140.SZ,7.1,7.1,TRUE
2020/9/17,002141.SZ,3.28,3.28,TRUE
2020/9/17,002142.SZ,32.9,32.9,TRUE
2020/9/17,002144.SZ,11.08,11.08,TRUE
2020/9/17,002145.SZ,5.51,5.51,TRUE
2020/9/17,002146.SZ,8.04,8.04,TRUE
2020/9/17,002147.SZ,1.59,1.59,TRUE
2020/9/17,002148.SZ,5.07,5.07,TRUE
2020/9/17,002149.SZ,8.36,8.36,TRUE
2020/9/17,002150.SZ,6.73,6.73,TRUE
2020/9/17,002151.SZ,51.02,51.02,TRUE
2020/9/17,002152.SZ,12.68,12.68,TRUE
2020/9/17,002153.SZ,37.12,37.12,TRUE
2020/9/17,002154.SZ,3.59,3.59,TRUE
2020/9/17,002155.SZ,9.2,9.2,TRUE
2020/9/17,002156.SZ,22.16,22.16,TRUE
2020/9/17,002157.SZ,18.74,18.74,TRUE
2020/9/17,002158.SZ,12.24,12.24,TRUE
2020/9/17,002159.SZ,12.44,12.44,TRUE
2020/9/17,002160.SZ,4.19,4.19,TRUE
2020/9/17,002161.SZ,7.11,7.11,TRUE
2020/9/17,002162.SZ,3.55,3.55,TRUE
2020/9/17,002163.SZ,17.47,17.47,TRUE
2020/9/17,002164.SZ,5.24,5.24,TRUE
2020/9/17,002165.SZ,6.21,6.21,TRUE
2020/9/17,002166.SZ,8.48,8.48,TRUE
2020/9/17,002167.SZ,5.9,5.9,TRUE
2020/9/17,002168.SZ,7.98,7.98,TRUE
2020/9/17,002169.SZ,8.61,8.61,TRUE
2020/9/17,002170.SZ,4.15,4.15,TRUE
2020/9/17,002171.SZ,9.72,9.72,TRUE
2020/9/17,002172.SZ,2.74,2.74,TRUE
2020/9/17,002173.SZ,6.4,6.4,TRUE
2020/9/17,002174.SZ,18.47,18.47,TRUE
2020/9/17,002175.SZ,1.44,1.44,TRUE
2020/9/17,002176.SZ,2.06,2.06,TRUE
2020/9/17,002177.SZ,5.48,5.48,TRUE
2020/9/17,002178.SZ,4.56,4.56,TRUE
2020/9/17,002179.SZ,45.74,45.74,TRUE
2020/9/17,002180.SZ,30.4,30.4,TRUE
2020/9/17,002181.SZ,4.71,4.71,TRUE
2020/9/17,002182.SZ,10.69,10.69,TRUE
2020/9/17,002183.SZ,5.3,5.3,TRUE
2020/9/17,002184.SZ,14.38,14.38,TRUE
2020/9/17,002185.SZ,13.96,13.96,TRUE
2020/9/17,002186.SZ,11.29,11.29,TRUE
2020/9/17,002187.SZ,10.7,10.7,TRUE
2020/9/17,002188.SZ,3.4,3.4,TRUE
2020/9/17,002189.SZ,19.02,19.02,TRUE
2020/9/17,002190.SZ,27.88,27.88,TRUE
2020/9/17,002191.SZ,9.85,9.85,TRUE
2020/9/17,002192.SZ,16.58,16.58,TRUE
2020/9/17,002193.SZ,7.2,7.2,TRUE
2020/9/17,002194.SZ,14.76,14.76,TRUE
2020/9/17,002195.SZ,2.98,2.98,TRUE
2020/9/17,002196.SZ,5.45,5.45,TRUE
2020/9/17,002197.SZ,9.75,9.75,TRUE
2020/9/17,002198.SZ,6.09,6.09,TRUE
2020/9/17,002199.SZ,8.25,8.25,TRUE
2020/9/17,002200.SZ,5.87,5.87,TRUE
2020/9/17,002201.SZ,14.08,14.08,TRUE
2020/9/17,002202.SZ,10.33,10.33,TRUE
2020/9/17,002203.SZ,8.32,8.32,TRUE
2020/9/17,002204.SZ,3.89,3.89,TRUE
2020/9/17,002205.SZ,8.98,8.98,TRUE
2020/9/17,002206.SZ,3.81,3.81,TRUE
2020/9/17,002207.SZ,7.77,7.77,TRUE
2020/9/17,002208.SZ,11.88,11.88,TRUE
2020/9/17,002209.SZ,7.01,7.01,TRUE
2020/9/17,002210.SZ,2.55,2.55,TRUE
2020/9/17,002211.SZ,6.15,6.15,TRUE
2020/9/17,002212.SZ,24.14,24.14,TRUE
2020/9/17,002213.SZ,15.9,15.9,TRUE
2020/9/17,002214.SZ,24.05,24.05,TRUE
2020/9/17,002215.SZ,6.39,6.39,TRUE
2020/9/17,002216.SZ,30.64,30.64,TRUE
2020/9/17,002217.SZ,5.16,5.16,TRUE
2020/9/17,002218.SZ,4.26,4.26,TRUE
2020/9/17,002219.SZ,1.69,1.69,TRUE
2020/9/17,002221.SZ,9.12,9.12,TRUE
2020/9/17,002222.SZ,13.95,13.95,TRUE
2020/9/17,002223.SZ,32.45,32.45,TRUE
2020/9/17,002224.SZ,6.18,6.18,TRUE
2020/9/17,002225.SZ,4.92,4.92,TRUE
2020/9/17,002226.SZ,6.67,6.67,TRUE
2020/9/17,002227.SZ,12.63,12.63,TRUE
2020/9/17,002228.SZ,5.78,5.78,TRUE
2020/9/17,002229.SZ,7.23,7.23,TRUE
2020/9/17,002230.SZ,35.15,35.15,TRUE
2020/9/17,002231.SZ,6.73,6.73,TRUE
2020/9/17,002232.SZ,11.6,11.6,TRUE
2020/9/17,002233.SZ,14.94,14.94,TRUE
2020/9/17,002234.SZ,20,20,TRUE
2020/9/17,002235.SZ,8.65,8.65,TRUE
2020/9/17,002236.SZ,21.91,21.91,TRUE
2020/9/17,002237.SZ,15.11,15.11,TRUE
2020/9/17,002238.SZ,7,7,TRUE
2020/9/17,002239.SZ,4.75,4.75,TRUE
2020/9/17,002240.SZ,14.99,14.99,TRUE
2020/9/17,002241.SZ,40.32,40.32,TRUE
2020/9/17,002242.SZ,42.28,42.28,TRUE
2020/9/17,002243.SZ,13.19,13.19,TRUE
2020/9/17,002244.SZ,5.03,5.03,TRUE
2020/9/17,002245.SZ,4.99,4.99,TRUE
2020/9/17,002246.SZ,7.79,7.79,TRUE
2020/9/17,002247.SZ,1.88,1.88,TRUE
2020/9/17,002248.SZ,7.3,7.3,TRUE
2020/9/17,002249.SZ,4.34,4.34,TRUE
2020/9/17,002250.SZ,27.39,27.39,TRUE
2020/9/17,002251.SZ,11.33,11.33,TRUE
2020/9/17,002252.SZ,8.49,8.49,TRUE
2020/9/17,002253.SZ,15.56,15.56,TRUE
2020/9/17,002254.SZ,14.72,14.72,TRUE
2020/9/17,002255.SZ,4.57,4.57,TRUE
2020/9/17,002256.SZ,1.21,1.21,TRUE
2020/9/17,002258.SZ,22.34,22.34,TRUE
2020/9/17,002259.SZ,3.63,3.63,TRUE
2020/9/17,002260.SZ,3.15,3.15,TRUE
2020/9/17,002261.SZ,8.04,8.04,TRUE
2020/9/17,002262.SZ,16.24,16.24,TRUE
2020/9/17,002263.SZ,2.6,2.6,TRUE
2020/9/17,002264.SZ,4.98,4.98,TRUE
2020/9/17,002265.SZ,8.25,8.25,TRUE
2020/9/17,002266.SZ,5.21,5.21,TRUE
2020/9/17,002267.SZ,6.44,6.44,TRUE
2020/9/17,002268.SZ,19.46,19.46,TRUE
2020/9/17,002269.SZ,2.34,2.34,TRUE
2020/9/17,002270.SZ,6.33,6.33,TRUE
2020/9/17,002271.SZ,56.24,56.24,TRUE
2020/9/17,002272.SZ,4.75,4.75,TRUE
2020/9/17,002273.SZ,14.62,14.62,TRUE
2020/9/17,002274.SZ,4.98,4.98,TRUE
2020/9/17,002275.SZ,14.2,14.2,TRUE
2020/9/17,002276.SZ,7.28,7.28,TRUE
2020/9/17,002277.SZ,4.94,4.94,TRUE
2020/9/17,002278.SZ,6.75,6.75,TRUE
2020/9/17,002279.SZ,6.42,6.42,TRUE
2020/9/17,002280.SZ,1.4,1.4,TRUE
2020/9/17,002281.SZ,33.53,33.53,TRUE
2020/9/17,002282.SZ,10.95,10.95,TRUE
2020/9/17,002283.SZ,6.38,6.38,TRUE
2020/9/17,002284.SZ,5.15,5.15,TRUE
2020/9/17,002285.SZ,6.15,6.15,TRUE
2020/9/17,002286.SZ,14,14,TRUE
2020/9/17,002287.SZ,27.01,27.01,TRUE
2020/9/17,002288.SZ,8.24,8.24,TRUE
2020/9/17,002289.SZ,13.13,13.13,TRUE
2020/9/17,002290.SZ,5.04,5.04,TRUE
2020/9/17,002291.SZ,18.26,18.26,TRUE
2020/9/17,002292.SZ,7.09,7.09,TRUE
2020/9/17,002293.SZ,11.21,11.21,TRUE
2020/9/17,002294.SZ,35.46,35.46,TRUE
2020/9/17,002295.SZ,7.68,7.68,TRUE
2020/9/17,002296.SZ,8.01,8.01,TRUE
2020/9/17,002297.SZ,7.12,7.12,TRUE
2020/9/17,002298.SZ,11.24,11.24,TRUE
2020/9/17,002299.SZ,23.77,23.77,TRUE
2020/9/17,002300.SZ,6.62,6.62,TRUE
2020/9/17,002301.SZ,15.37,15.37,TRUE
2020/9/17,002302.SZ,11.3,11.3,TRUE
2020/9/17,002303.SZ,4.81,4.81,TRUE
2020/9/17,002304.SZ,135.18,135.18,TRUE
2020/9/17,002305.SZ,2.52,2.52,TRUE
2020/9/17,002306.SZ,2.89,2.89,TRUE
2020/9/17,002307.SZ,6.59,6.59,TRUE
2020/9/17,002308.SZ,6.62,6.62,TRUE
2020/9/17,002309.SZ,6.44,6.44,TRUE
2020/9/17,002310.SZ,5.09,5.09,TRUE
2020/9/17,002311.SZ,63.68,63.68,TRUE
2020/9/17,002312.SZ,6.18,6.18,TRUE
2020/9/17,002313.SZ,16.15,16.15,TRUE
2020/9/17,002314.SZ,4.01,4.01,TRUE
2020/9/17,002315.SZ,19.71,19.71,TRUE
2020/9/17,002316.SZ,6.15,6.15,TRUE
2020/9/17,002317.SZ,14.17,14.17,TRUE
2020/9/17,002318.SZ,8.44,8.44,TRUE
2020/9/17,002319.SZ,8.37,8.37,TRUE
2020/9/17,002320.SZ,11.01,11.01,TRUE
2020/9/17,002321.SZ,4.19,4.19,TRUE
2020/9/17,002322.SZ,15.06,15.06,TRUE
2020/9/17,002323.SZ,3.83,3.83,TRUE
2020/9/17,002324.SZ,14.25,14.25,TRUE
2020/9/17,002325.SZ,3.24,3.24,TRUE
2020/9/17,002326.SZ,12,12,TRUE
2020/9/17,002327.SZ,7.79,7.79,TRUE
2020/9/17,002328.SZ,5.5,5.5,TRUE
2020/9/17,002329.SZ,5.93,5.93,TRUE
2020/9/17,002330.SZ,7.05,7.05,TRUE
2020/9/17,002331.SZ,12.19,12.19,TRUE
2020/9/17,002332.SZ,16.66,16.66,TRUE
2020/9/17,002333.SZ,5.3,5.3,TRUE
2020/9/17,002334.SZ,5.56,5.56,TRUE
2020/9/17,002335.SZ,32.73,32.73,TRUE
2020/9/17,002336.SZ,5.15,5.15,TRUE
2020/9/17,002337.SZ,3.49,3.49,TRUE
2020/9/17,002338.SZ,22.52,22.52,TRUE
2020/9/17,002339.SZ,6.97,6.97,TRUE
2020/9/17,002340.SZ,5.16,5.16,TRUE
2020/9/17,002341.SZ,4.92,4.92,TRUE
2020/9/17,002342.SZ,3.47,3.47,TRUE
2020/9/17,002343.SZ,9.04,9.04,TRUE
2020/9/17,002344.SZ,4.44,4.44,TRUE
2020/9/17,002345.SZ,4.01,4.01,TRUE
2020/9/17,002346.SZ,10.85,10.85,TRUE
2020/9/17,002347.SZ,4.49,4.49,TRUE
2020/9/17,002348.SZ,3.05,3.05,TRUE
2020/9/17,002349.SZ,5.3,5.3,TRUE
2020/9/17,002350.SZ,5.34,5.34,TRUE
2020/9/17,002351.SZ,16.15,16.15,TRUE
2020/9/17,002352.SZ,78.25,78.25,TRUE
2020/9/17,002353.SZ,30.7,30.7,TRUE
2020/9/17,002354.SZ,3.83,3.83,TRUE
2020/9/17,002355.SZ,5.89,5.89,TRUE
2020/9/17,002356.SZ,1.29,1.29,TRUE
2020/9/17,002357.SZ,6.15,6.15,TRUE
2020/9/17,002358.SZ,5.79,5.79,TRUE
2020/9/17,002359.SZ,1.22,1.22,TRUE
2020/9/17,002360.SZ,6.59,6.59,TRUE
2020/9/17,002361.SZ,4.89,4.89,TRUE
2020/9/17,002362.SZ,23.75,23.75,TRUE
2020/9/17,002363.SZ,6.26,6.26,TRUE
2020/9/17,002364.SZ,10.77,10.77,TRUE
2020/9/17,002365.SZ,11.75,11.75,TRUE
2020/9/17,002366.SZ,5.02,5.02,TRUE
2020/9/17,002367.SZ,11.7,11.7,TRUE
2020/9/17,002368.SZ,28.2,28.2,TRUE
2020/9/17,002369.SZ,7.86,7.86,TRUE
2020/9/17,002370.SZ,5.91,5.91,TRUE
2020/9/17,002371.SZ,155.97,155.97,TRUE
2020/9/17,002372.SZ,14.03,14.03,TRUE
2020/9/17,002373.SZ,22.59,22.59,TRUE
2020/9/17,002374.SZ,2.64,2.64,TRUE
2020/9/17,002375.SZ,12.08,12.08,TRUE
2020/9/17,002376.SZ,9.94,9.94,TRUE
2020/9/17,002377.SZ,4.02,4.02,TRUE
2020/9/17,002378.SZ,6.16,6.16,TRUE
2020/9/17,002379.SZ,3.08,3.08,TRUE
2020/9/17,002380.SZ,15.5,15.5,TRUE
2020/9/17,002381.SZ,9.73,9.73,TRUE
2020/9/17,002382.SZ,22.58,22.58,TRUE
2020/9/17,002383.SZ,9.76,9.76,TRUE
2020/9/17,002384.SZ,26.34,26.34,TRUE
2020/9/17,002385.SZ,9.58,9.58,TRUE
2020/9/17,002386.SZ,5.56,5.56,TRUE
2020/9/17,002387.SZ,13.72,13.72,TRUE
2020/9/17,002388.SZ,7.04,7.04,TRUE
2020/9/17,002389.SZ,20.75,20.75,TRUE
2020/9/17,002390.SZ,6.99,6.99,TRUE
2020/9/17,002391.SZ,7.87,7.87,TRUE
2020/9/17,002392.SZ,5.73,5.73,TRUE
2020/9/17,002393.SZ,25.32,25.32,TRUE
2020/9/17,002394.SZ,10.53,10.53,TRUE
2020/9/17,002395.SZ,17.69,17.69,TRUE
2020/9/17,002396.SZ,27.18,27.18,TRUE
2020/9/17,002397.SZ,5.16,5.16,TRUE
2020/9/17,002398.SZ,10.48,10.48,TRUE
2020/9/17,002399.SZ,22.4,22.4,TRUE
2020/9/17,002400.SZ,7.35,7.35,TRUE
2020/9/17,002401.SZ,14.32,14.32,TRUE
2020/9/17,002402.SZ,15.93,15.93,TRUE
2020/9/17,002403.SZ,8.74,8.74,TRUE
2020/9/17,002404.SZ,6.21,6.21,TRUE
2020/9/17,002405.SZ,15.59,15.59,TRUE
2020/9/17,002406.SZ,6.69,6.69,TRUE
2020/9/17,002407.SZ,12.08,12.08,TRUE
2020/9/17,002408.SZ,8.12,8.12,TRUE
2020/9/17,002409.SZ,53.29,53.29,TRUE
2020/9/17,002410.SZ,71.7,71.7,TRUE
2020/9/17,002411.SZ,7.3,7.3,TRUE
2020/9/17,002412.SZ,7.13,7.13,TRUE
2020/9/17,002413.SZ,7.99,7.99,TRUE
2020/9/17,002414.SZ,37.61,37.61,TRUE
2020/9/17,002415.SZ,37.47,37.47,TRUE
2020/9/17,002416.SZ,8.5,8.5,TRUE
2020/9/17,002417.SZ,8.32,8.32,TRUE
2020/9/17,002418.SZ,1.96,1.96,TRUE
2020/9/17,002419.SZ,9.82,9.82,TRUE
2020/9/17,002420.SZ,3.98,3.98,TRUE
2020/9/17,002421.SZ,4.07,4.07,TRUE
2020/9/17,002422.SZ,24.23,24.23,TRUE
2020/9/17,002423.SZ,9.76,9.76,TRUE
2020/9/17,002424.SZ,9.2,9.2,TRUE
2020/9/17,002425.SZ,10.65,10.65,TRUE
2020/9/17,002426.SZ,1.86,1.86,TRUE
2020/9/17,002427.SZ,5.37,5.37,TRUE
2020/9/17,002428.SZ,13.3,13.3,TRUE
2020/9/17,002429.SZ,6.46,6.46,TRUE
2020/9/17,002430.SZ,21.3,21.3,TRUE
2020/9/17,002431.SZ,3.9,3.9,TRUE
2020/9/17,002432.SZ,10.65,10.65,TRUE
2020/9/17,002433.SZ,4.83,4.83,TRUE
2020/9/17,002434.SZ,10.52,10.52,TRUE
2020/9/17,002435.SZ,3.96,3.96,TRUE
2020/9/17,002436.SZ,11.08,11.08,TRUE
2020/9/17,002437.SZ,3.37,3.37,TRUE
2020/9/17,002438.SZ,12.18,12.18,TRUE
2020/9/17,002439.SZ,34.66,34.66,TRUE
2020/9/17,002440.SZ,9.58,9.58,TRUE
2020/9/17,002441.SZ,8.32,8.32,TRUE
2020/9/17,002442.SZ,4.41,4.41,TRUE
2020/9/17,002443.SZ,7.63,7.63,TRUE
2020/9/17,002444.SZ,20.2,20.2,TRUE
2020/9/17,002445.SZ,2.1,2.1,TRUE
2020/9/17,002446.SZ,8.03,8.03,TRUE
2020/9/17,002447.SZ,2.02,2.02,TRUE
2020/9/17,002448.SZ,5.52,5.52,TRUE
2020/9/17,002449.SZ,12.29,12.29,TRUE
2020/9/17,002450.SZ,3.52,3.52,TRUE
2020/9/17,002451.SZ,7.66,7.66,TRUE
2020/9/17,002452.SZ,6.74,6.74,TRUE
2020/9/17,002453.SZ,5.39,5.39,TRUE
2020/9/17,002454.SZ,5.49,5.49,TRUE
2020/9/17,002455.SZ,5.13,5.13,TRUE
2020/9/17,002456.SZ,14.67,14.67,TRUE
2020/9/17,002457.SZ,8.54,8.54,TRUE
2020/9/17,002458.SZ,13.06,13.06,TRUE
2020/9/17,002459.SZ,28.78,28.78,TRUE
2020/9/17,002460.SZ,53.21,53.21,TRUE
2020/9/17,002461.SZ,9.84,9.84,TRUE
2020/9/17,002462.SZ,14.87,14.87,TRUE
2020/9/17,002463.SZ,18.15,18.15,TRUE
2020/9/17,002464.SZ,5.2,5.2,TRUE
2020/9/17,002465.SZ,12.07,12.07,TRUE
2020/9/17,002466.SZ,22.3,22.3,TRUE
2020/9/17,002467.SZ,6.66,6.66,TRUE
2020/9/17,002468.SZ,15.35,15.35,TRUE
2020/9/17,002469.SZ,5.38,5.38,TRUE
2020/9/17,002470.SZ,1.51,1.51,TRUE
2020/9/17,002471.SZ,2.5,2.5,TRUE
2020/9/17,002472.SZ,7,7,TRUE
2020/9/17,002473.SZ,6.28,6.28,TRUE
2020/9/17,002474.SZ,7.73,7.73,TRUE
2020/9/17,002475.SZ,54.19,54.19,TRUE
2020/9/17,002476.SZ,5.35,5.35,TRUE
2020/9/17,002478.SZ,5,5,TRUE
2020/9/17,002479.SZ,6.95,6.95,TRUE
2020/9/17,002480.SZ,5.35,5.35,TRUE
2020/9/17,002481.SZ,15.68,15.68,TRUE
2020/9/17,002482.SZ,3.63,3.63,TRUE
2020/9/17,002483.SZ,5.71,5.71,TRUE
2020/9/17,002484.SZ,10.09,10.09,TRUE
2020/9/17,002485.SZ,5.6,5.6,TRUE
2020/9/17,002486.SZ,3.95,3.95,TRUE
2020/9/17,002487.SZ,9.74,9.74,TRUE
2020/9/17,002488.SZ,7.9,7.9,TRUE
2020/9/17,002489.SZ,4.51,4.51,TRUE
2020/9/17,002490.SZ,3.73,3.73,TRUE
2020/9/17,002491.SZ,5.3,5.3,TRUE
2020/9/17,002492.SZ,5.75,5.75,TRUE
2020/9/17,002493.SZ,18.85,18.85,TRUE
2020/9/17,002494.SZ,5.31,5.31,TRUE
2020/9/17,002495.SZ,2.7,2.7,TRUE
2020/9/17,002496.SZ,3.24,3.24,TRUE
2020/9/17,002497.SZ,9.51,9.51,TRUE
2020/9/17,002498.SZ,4.67,4.67,TRUE
2020/9/17,002499.SZ,3.5,3.5,TRUE
2020/9/17,002500.SZ,7.8,7.8,TRUE
2020/9/17,002501.SZ,1.44,1.44,TRUE
2020/9/17,002502.SZ,2.83,2.83,TRUE
2020/9/17,002503.SZ,2.74,2.74,TRUE
2020/9/17,002504.SZ,2.69,2.69,TRUE
2020/9/17,002505.SZ,2.62,2.62,TRUE
2020/9/17,002506.SZ,3.76,3.76,TRUE
2020/9/17,002507.SZ,45.62,45.62,TRUE
2020/9/17,002508.SZ,35.18,35.18,TRUE
2020/9/17,002510.SZ,4.61,4.61,TRUE
2020/9/17,002511.SZ,20.86,20.86,TRUE
2020/9/17,002512.SZ,6.18,6.18,TRUE
2020/9/17,002513.SZ,3.92,3.92,TRUE
2020/9/17,002514.SZ,4.05,4.05,TRUE
2020/9/17,002515.SZ,6.29,6.29,TRUE
2020/9/17,002516.SZ,3.88,3.88,TRUE
2020/9/17,002517.SZ,5.43,5.43,TRUE
2020/9/17,002518.SZ,14.33,14.33,TRUE
2020/9/17,002519.SZ,4.65,4.65,TRUE
2020/9/17,002520.SZ,6.88,6.88,TRUE
2020/9/17,002521.SZ,6.11,6.11,TRUE
2020/9/17,002522.SZ,6.36,6.36,TRUE
2020/9/17,002523.SZ,2.7,2.7,TRUE
2020/9/17,002524.SZ,10.25,10.25,TRUE
2020/9/17,002526.SZ,2.63,2.63,TRUE
2020/9/17,002527.SZ,5.83,5.83,TRUE
2020/9/17,002528.SZ,4.46,4.46,TRUE
2020/9/17,002529.SZ,6.35,6.35,TRUE
2020/9/17,002530.SZ,10.18,10.18,TRUE
2020/9/17,002531.SZ,7.22,7.22,TRUE
2020/9/17,002532.SZ,7.17,7.17,TRUE
2020/9/17,002533.SZ,5.85,5.85,TRUE
2020/9/17,002534.SZ,8.98,8.98,TRUE
2020/9/17,002535.SZ,1.55,1.55,TRUE
2020/9/17,002536.SZ,5.72,5.72,TRUE
2020/9/17,002537.SZ,7.23,7.23,TRUE
2020/9/17,002538.SZ,6.18,6.18,TRUE
2020/9/17,002539.SZ,7.15,7.15,TRUE
2020/9/17,002540.SZ,4.87,4.87,TRUE
2020/9/17,002541.SZ,43.1,43.1,TRUE
2020/9/17,002542.SZ,3.67,3.67,TRUE
2020/9/17,002543.SZ,8.42,8.42,TRUE
2020/9/17,002544.SZ,15.12,15.12,TRUE
2020/9/17,002545.SZ,7.89,7.89,TRUE
2020/9/17,002546.SZ,4.23,4.23,TRUE
2020/9/17,002547.SZ,5.69,5.69,TRUE
2020/9/17,002548.SZ,8.85,8.85,TRUE
2020/9/17,002549.SZ,7.38,7.38,TRUE
2020/9/17,002550.SZ,4.73,4.73,TRUE
2020/9/17,002551.SZ,7.09,7.09,TRUE
2020/9/17,002552.SZ,15.3,15.3,TRUE
2020/9/17,002553.SZ,7.56,7.56,TRUE
2020/9/17,002554.SZ,2.61,2.61,TRUE
2020/9/17,002555.SZ,41.25,41.25,TRUE
