上证指数,000001.SH,上证A指,000002.SH,上证B指,000003.SH,上证380,000009.SH,上证180,000010.SH,上证红利,000015.SH,上证50,000016.SH,沪深300,000300.SH,中证1000,000852.SH,中证100,000903.SH,中证500,000905.SH,中证800,000906.SH,深证成指,399001.SZ,深证100R,399004.SZ,中小板指,399005.SZ,创业板指,399006.SZ,中小300,399008.SZ,创业300,399012.SZ,中小板综,399101.SZ,创业板综,399102.SZ,深证综指,399106.SZ,深证A指,399107.SZ,深证B指,399108.SZ,深证100,399330.SZ,深证300R,399344.SZ
2020-09-17 09:40,3270.4365,2020-09-17 09:40,3427.6055,2020-09-17 09:40,248.1688,2020-09-17 09:40,5727.7369,2020-09-17 09:40,9665.6283,2020-09-17 09:40,2588.9164,2020-09-17 09:40,3279.2066,2020-09-17 09:40,4635.7911,2020-09-17 09:40,6786.1161,2020-09-17 09:40,4686.1692,2020-09-17 09:40,6331.0629,2020-09-17 09:40,4913.6948,2020-09-17 09:40,12957.8301,2020-09-17 09:40,7627.8564,2020-09-17 09:40,8617.7390,2020-09-17 09:40,2545.3025,2020-09-17 09:40,1617.0385,2020-09-17 09:40,3582.4153,2020-09-17 09:40,12170.4449,2020-09-17 09:40,2989.2946,2020-09-17 09:40,2178.0346,2020-09-17 09:40,2279.4501,2020-09-17 09:40,947.7823,2020-09-17 09:40,5870.5284,2020-09-17 09:40,6771.3648
2020-09-17 09:41,3273.1094,2020-09-17 09:41,3430.4127,2020-09-17 09:41,248.1476,2020-09-17 09:41,5732.2112,2020-09-17 09:41,9673.2456,2020-09-17 09:41,2592.2017,2020-09-17 09:41,3281.4063,2020-09-17 09:41,4640.2556,2020-09-17 09:41,6789.5867,2020-09-17 09:41,4691.3997,2020-09-17 09:41,6334.1240,2020-09-17 09:41,4917.8529,2020-09-17 09:41,12968.0156,2020-09-17 09:41,7636.5896,2020-09-17 09:41,8623.3618,2020-09-17 09:41,2545.0004,2020-09-17 09:41,1617.9117,2020-09-17 09:41,3582.6732,2020-09-17 09:41,12178.0659,2020-09-17 09:41,2990.7081,2020-09-17 09:41,2179.8101,2020-09-17 09:41,2281.3117,2020-09-17 09:41,947.6821,2020-09-17 09:41,5877.2496,2020-09-17 09:41,6777.4601
2020-09-17 09:42,3271.5516,2020-09-17 09:42,3428.7815,2020-09-17 09:42,247.9716,2020-09-17 09:42,5727.1857,2020-09-17 09:42,9669.0600,2020-09-17 09:42,2591.3343,2020-09-17 09:42,3280.5517,2020-09-17 09:42,4637.3957,2020-09-17 09:42,6780.0484,2020-09-17 09:42,4690.1715,2020-09-17 09:42,6325.7416,2020-09-17 09:42,4913.9752,2020-09-17 09:42,12948.0237,2020-09-17 09:42,7626.6345,2020-09-17 09:42,8609.5512,2020-09-17 09:42,2536.5548,2020-09-17 09:42,1615.5130,2020-09-17 09:42,3571.5831,2020-09-17 09:42,12161.7653,2020-09-17 09:42,2982.6096,2020-09-17 09:42,2176.6826,2020-09-17 09:42,2278.0336,2020-09-17 09:42,947.6240,2020-09-17 09:42,5869.5880,2020-09-17 09:42,6767.6382
2020-09-17 09:43,3269.4023,2020-09-17 09:43,3426.5218,2020-09-17 09:43,248.0840,2020-09-17 09:43,5722.0564,2020-09-17 09:43,9663.4101,2020-09-17 09:43,2590.0760,2020-09-17 09:43,3279.3015,2020-09-17 09:43,4634.2723,2020-09-17 09:43,6771.5701,2020-09-17 09:43,4688.2204,2020-09-17 09:43,6319.1700,2020-09-17 09:43,4910.2286,2020-09-17 09:43,12933.2750,2020-09-17 09:43,7619.1395,2020-09-17 09:43,8599.1030,2020-09-17 09:43,2533.0245,2020-09-17 09:43,1613.5283,2020-09-17 09:43,3566.1425,2020-09-17 09:43,12148.6880,2020-09-17 09:43,2977.3920,2020-09-17 09:43,2174.1364,2020-09-17 09:43,2275.3644,2020-09-17 09:43,947.6641,2020-09-17 09:43,5863.8197,2020-09-17 09:43,6760.1444
2020-09-17 09:44,3269.0041,2020-09-17 09:44,3426.1052,2020-09-17 09:44,248.0246,2020-09-17 09:44,5721.8081,2020-09-17 09:44,9661.9726,2020-09-17 09:44,2590.4727,2020-09-17 09:44,3278.9964,2020-09-17 09:44,4632.8805,2020-09-17 09:44,6768.7612,2020-09-17 09:44,4687.1374,2020-09-17 09:44,6318.7902,2020-09-17 09:44,4909.0408,2020-09-17 09:44,12930.4049,2020-09-17 09:44,7616.2109,2020-09-17 09:44,8599.0039,2020-09-17 09:44,2532.1683,2020-09-17 09:44,1613.4640,2020-09-17 09:44,3565.2958,2020-09-17 09:44,12147.9838,2020-09-17 09:44,2977.0654,2020-09-17 09:44,2173.8296,2020-09-17 09:44,2275.0398,2020-09-17 09:44,948.4539,2020-09-17 09:44,5861.5658,2020-09-17 09:44,6758.4643
2020-09-17 09:45,3269.9789,2020-09-17 09:45,3427.1273,2020-09-17 09:45,248.0837,2020-09-17 09:45,5722.4270,2020-09-17 09:45,9666.8711,2020-09-17 09:45,2592.1427,2020-09-17 09:45,3281.1402,2020-09-17 09:45,4633.7514,2020-09-17 09:45,6770.1297,2020-09-17 09:45,4688.4481,2020-09-17 09:45,6318.2250,2020-09-17 09:45,4909.6323,2020-09-17 09:45,12924.9745,2020-09-17 09:45,7611.3586,2020-09-17 09:45,8599.1976,2020-09-17 09:45,2530.4307,2020-09-17 09:45,1613.4795,2020-09-17 09:45,3563.9759,2020-09-17 09:45,12148.3619,2020-09-17 09:45,2976.5641,2020-09-17 09:45,2173.3324,2020-09-17 09:45,2274.5190,2020-09-17 09:45,948.3654,2020-09-17 09:45,5857.8314,2020-09-17 09:45,6755.4969
2020-09-17 09:46,3267.9641,2020-09-17 09:46,3425.0093,2020-09-17 09:46,248.1752,2020-09-17 09:46,5718.3660,2020-09-17 09:46,9658.7565,2020-09-17 09:46,2591.0284,2020-09-17 09:46,3278.8132,2020-09-17 09:46,4629.7783,2020-09-17 09:46,6763.8261,2020-09-17 09:46,4685.4286,2020-09-17 09:46,6311.8997,2020-09-17 09:46,4905.2510,2020-09-17 09:46,12910.2262,2020-09-17 09:46,7603.9834,2020-09-17 09:46,8589.8948,2020-09-17 09:46,2525.9711,2020-09-17 09:46,1611.8189,2020-09-17 09:46,3558.6356,2020-09-17 09:46,12136.9893,2020-09-17 09:46,2972.4807,2020-09-17 09:46,2171.1351,2020-09-17 09:46,2272.2110,2020-09-17 09:46,949.5915,2020-09-17 09:46,5852.1553,2020-09-17 09:46,6747.9550
2020-09-17 09:47,3266.8293,2020-09-17 09:47,3423.8198,2020-09-17 09:47,248.0930,2020-09-17 09:47,5720.8731,2020-09-17 09:47,9653.5274,2020-09-17 09:47,2590.6824,2020-09-17 09:47,3276.1337,2020-09-17 09:47,4629.0037,2020-09-17 09:47,6767.2633,2020-09-17 09:47,4682.3434,2020-09-17 09:47,6316.7789,2020-09-17 09:47,4905.5524,2020-09-17 09:47,12922.8705,2020-09-17 09:47,7608.0180,2020-09-17 09:47,8601.7968,2020-09-17 09:47,2531.4074,2020-09-17 09:47,1613.5142,2020-09-17 09:47,3566.1685,2020-09-17 09:47,12145.1215,2020-09-17 09:47,2977.7717,2020-09-17 09:47,2172.6767,2020-09-17 09:47,2273.8275,2020-09-17 09:47,949.4565,2020-09-17 09:47,5855.2604,2020-09-17 09:47,6754.4022
2020-09-17 09:48,3267.5704,2020-09-17 09:48,3424.5997,2020-09-17 09:48,248.0309,2020-09-17 09:48,5719.2298,2020-09-17 09:48,9655.5922,2020-09-17 09:48,2590.5201,2020-09-17 09:48,3276.8742,2020-09-17 09:48,4629.4082,2020-09-17 09:48,6771.4156,2020-09-17 09:48,4683.2452,2020-09-17 09:48,6314.6375,2020-09-17 09:48,4905.4719,2020-09-17 09:48,12918.5999,2020-09-17 09:48,7605.1740,2020-09-17 09:48,8597.3275,2020-09-17 09:48,2529.1558,2020-09-17 09:48,1612.9063,2020-09-17 09:48,3565.0842,2020-09-17 09:48,12140.9391,2020-09-17 09:48,2978.1556,2020-09-17 09:48,2172.6098,2020-09-17 09:48,2273.7646,2020-09-17 09:48,947.5805,2020-09-17 09:48,5853.0716,2020-09-17 09:48,6751.6085
2020-09-17 09:49,3266.1234,2020-09-17 09:49,3423.0805,2020-09-17 09:49,248.0169,2020-09-17 09:49,5716.8556,2020-09-17 09:49,9652.5884,2020-09-17 09:49,2588.5844,2020-09-17 09:49,3275.5721,2020-09-17 09:49,4627.6418,2020-09-17 09:49,6770.4793,2020-09-17 09:49,4680.8756,2020-09-17 09:49,6312.4308,2020-09-17 09:49,4903.6385,2020-09-17 09:49,12914.1770,2020-09-17 09:49,7602.0389,2020-09-17 09:49,8592.8803,2020-09-17 09:49,2529.3056,2020-09-17 09:49,1612.1133,2020-09-17 09:49,3565.2966,2020-09-17 09:49,12134.6977,2020-09-17 09:49,2978.2669,2020-09-17 09:49,2172.0367,2020-09-17 09:49,2273.1578,2020-09-17 09:49,949.1485,2020-09-17 09:49,5850.6588,2020-09-17 09:49,6749.1562
2020-09-17 09:50,3264.3909,2020-09-17 09:50,3421.2521,2020-09-17 09:50,248.3734,2020-09-17 09:50,5713.5866,2020-09-17 09:50,9647.8651,2020-09-17 09:50,2587.4112,2020-09-17 09:50,3274.8478,2020-09-17 09:50,4624.7172,2020-09-17 09:50,6765.1007,2020-09-17 09:50,4677.5919,2020-09-17 09:50,6307.4432,2020-09-17 09:50,4900.3507,2020-09-17 09:50,12902.5471,2020-09-17 09:50,7594.6059,2020-09-17 09:50,8584.8362,2020-09-17 09:50,2527.4100,2020-09-17 09:50,1610.7261,2020-09-17 09:50,3562.4765,2020-09-17 09:50,12125.6137,2020-09-17 09:50,2975.7388,2020-09-17 09:50,2170.1248,2020-09-17 09:50,2271.1551,2020-09-17 09:50,948.7871,2020-09-17 09:50,5844.9382,2020-09-17 09:50,6742.8598
2020-09-17 09:51,3266.7836,2020-09-17 09:51,3423.7559,2020-09-17 09:51,248.7032,2020-09-17 09:51,5717.2017,2020-09-17 09:51,9656.3336,2020-09-17 09:51,2589.1052,2020-09-17 09:51,3277.3616,2020-09-17 09:51,4628.9710,2020-09-17 09:51,6770.9836,2020-09-17 09:51,4681.3856,2020-09-17 09:51,6316.4341,2020-09-17 09:51,4905.4610,2020-09-17 09:51,12920.1569,2020-09-17 09:51,7602.4719,2020-09-17 09:51,8600.0120,2020-09-17 09:51,2529.6465,2020-09-17 09:51,1613.4134,2020-09-17 09:51,3567.0932,2020-09-17 09:51,12140.6373,2020-09-17 09:51,2979.3046,2020-09-17 09:51,2172.4643,2020-09-17 09:51,2273.6094,2020-09-17 09:51,948.2546,2020-09-17 09:51,5850.9921,2020-09-17 09:51,6751.4250
2020-09-17 09:52,3267.4868,2020-09-17 09:52,3424.4891,2020-09-17 09:52,248.9022,2020-09-17 09:52,5717.8604,2020-09-17 09:52,9657.0854,2020-09-17 09:52,2589.0276,2020-09-17 09:52,3277.6648,2020-09-17 09:52,4629.8354,2020-09-17 09:52,6775.3557,2020-09-17 09:52,4682.3874,2020-09-17 09:52,6315.8450,2020-09-17 09:52,4906.0426,2020-09-17 09:52,12923.0963,2020-09-17 09:52,7604.9910,2020-09-17 09:52,8603.3665,2020-09-17 09:52,2530.9262,2020-09-17 09:52,1613.9701,2020-09-17 09:52,3569.3318,2020-09-17 09:52,12145.9395,2020-09-17 09:52,2981.3275,2020-09-17 09:52,2173.2504,2020-09-17 09:52,2274.4354,2020-09-17 09:52,947.7572,2020-09-17 09:52,5852.9308,2020-09-17 09:52,6752.9019
2020-09-17 09:53,3265.9049,2020-09-17 09:53,3422.8232,2020-09-17 09:53,249.0853,2020-09-17 09:53,5714.1292,2020-09-17 09:53,9653.7267,2020-09-17 09:53,2587.9861,2020-09-17 09:53,3276.7109,2020-09-17 09:53,4627.5606,2020-09-17 09:53,6773.1711,2020-09-17 09:53,4679.7925,2020-09-17 09:53,6312.9765,2020-09-17 09:53,4903.6765,2020-09-17 09:53,12914.8724,2020-09-17 09:53,7598.6081,2020-09-17 09:53,8597.1181,2020-09-17 09:53,2528.4994,2020-09-17 09:53,1612.8710,2020-09-17 09:53,3566.0125,2020-09-17 09:53,12138.7422,2020-09-17 09:53,2979.0835,2020-09-17 09:53,2172.1895,2020-09-17 09:53,2273.3199,2020-09-17 09:53,948.6590,2020-09-17 09:53,5848.0184,2020-09-17 09:53,6748.3433
2020-09-17 09:54,3264.6335,2020-09-17 09:54,3421.4931,2020-09-17 09:54,248.8965,2020-09-17 09:54,5712.4209,2020-09-17 09:54,9648.6161,2020-09-17 09:54,2587.9166,2020-09-17 09:54,3274.9251,2020-09-17 09:54,4625.0265,2020-09-17 09:54,6769.7962,2020-09-17 09:54,4677.5293,2020-09-17 09:54,6311.5471,2020-09-17 09:54,4901.3746,2020-09-17 09:54,12905.9909,2020-09-17 09:54,7592.4561,2020-09-17 09:54,8590.3515,2020-09-17 09:54,2526.1755,2020-09-17 09:54,1611.9575,2020-09-17 09:54,3562.7047,2020-09-17 09:54,12130.6318,2020-09-17 09:54,2976.3021,2020-09-17 09:54,2170.6976,2020-09-17 09:54,2271.7569,2020-09-17 09:54,948.4294,2020-09-17 09:54,5843.2837,2020-09-17 09:54,6743.2732
2020-09-17 09:55,3264.9490,2020-09-17 09:55,3421.8259,2020-09-17 09:55,248.8394,2020-09-17 09:55,5713.6933,2020-09-17 09:55,9647.5127,2020-09-17 09:55,2588.8522,2020-09-17 09:55,3274.0708,2020-09-17 09:55,4623.8379,2020-09-17 09:55,6765.5251,2020-09-17 09:55,4675.4247,2020-09-17 09:55,6311.4384,2020-09-17 09:55,4900.4011,2020-09-17 09:55,12903.5264,2020-09-17 09:55,7592.0547,2020-09-17 09:55,8591.1023,2020-09-17 09:55,2525.8007,2020-09-17 09:55,1611.9325,2020-09-17 09:55,3561.8128,2020-09-17 09:55,12130.6669,2020-09-17 09:55,2975.5718,2020-09-17 09:55,2170.2537,2020-09-17 09:55,2271.2927,2020-09-17 09:55,948.1251,2020-09-17 09:55,5842.9747,2020-09-17 09:55,6742.1538
2020-09-17 09:56,3263.4181,2020-09-17 09:56,3420.2241,2020-09-17 09:56,248.6242,2020-09-17 09:56,5709.6463,2020-09-17 09:56,9643.8364,2020-09-17 09:56,2586.7459,2020-09-17 09:56,3273.3057,2020-09-17 09:56,4622.0838,2020-09-17 09:56,6765.1892,2020-09-17 09:56,4673.2137,2020-09-17 09:56,6308.1001,2020-09-17 09:56,4898.3636,2020-09-17 09:56,12895.2680,2020-09-17 09:56,7585.5073,2020-09-17 09:56,8586.3686,2020-09-17 09:56,2524.1266,2020-09-17 09:56,1611.0669,2020-09-17 09:56,3560.3951,2020-09-17 09:56,12124.6009,2020-09-17 09:56,2974.6864,2020-09-17 09:56,2169.1629,2020-09-17 09:56,2270.1494,2020-09-17 09:56,948.0969,2020-09-17 09:56,5837.9358,2020-09-17 09:56,6737.4671
2020-09-17 09:57,3262.4116,2020-09-17 09:57,3419.1675,2020-09-17 09:57,248.6121,2020-09-17 09:57,5707.9101,2020-09-17 09:57,9639.3878,2020-09-17 09:57,2587.1442,2020-09-17 09:57,3271.9443,2020-09-17 09:57,4619.0713,2020-09-17 09:57,6762.0069,2020-09-17 09:57,4669.9897,2020-09-17 09:57,6306.5131,2020-09-17 09:57,4895.6482,2020-09-17 09:57,12888.3688,2020-09-17 09:57,7579.3127,2020-09-17 09:57,8583.4412,2020-09-17 09:57,2522.8877,2020-09-17 09:57,1610.3535,2020-09-17 09:57,3558.6119,2020-09-17 09:57,12119.8131,2020-09-17 09:57,2972.6151,2020-09-17 09:57,2167.8664,2020-09-17 09:57,2268.7894,2020-09-17 09:57,948.3582,2020-09-17 09:57,5833.1683,2020-09-17 09:57,6733.5943
2020-09-17 09:58,3264.8823,2020-09-17 09:58,3421.7624,2020-09-17 09:58,248.5925,2020-09-17 09:58,5710.9679,2020-09-17 09:58,9648.6324,2020-09-17 09:58,2586.9763,2020-09-17 09:58,3274.4090,2020-09-17 09:58,4625.0295,2020-09-17 09:58,6769.1078,2020-09-17 09:58,4674.3652,2020-09-17 09:58,6315.3711,2020-09-17 09:58,4902.1000,2020-09-17 09:58,12913.3765,2020-09-17 09:58,7594.5947,2020-09-17 09:58,8602.1632,2020-09-17 09:58,2529.1933,2020-09-17 09:58,1613.4357,2020-09-17 09:58,3566.7238,2020-09-17 09:58,12137.9946,2020-09-17 09:58,2978.8859,2020-09-17 09:58,2171.2144,2020-09-17 09:58,2272.2998,2020-09-17 09:58,948.1063,2020-09-17 09:58,5844.9296,2020-09-17 09:58,6746.9258
2020-09-17 09:59,3266.2360,2020-09-17 09:59,3423.1820,2020-09-17 09:59,248.6623,2020-09-17 09:59,5713.0040,2020-09-17 09:59,9651.5161,2020-09-17 09:59,2587.7515,2020-09-17 09:59,3275.8984,2020-09-17 09:59,4626.4125,2020-09-17 09:59,6775.1532,2020-09-17 09:59,4676.1018,2020-09-17 09:59,6315.9713,2020-09-17 09:59,4903.3223,2020-09-17 09:59,12917.8043,2020-09-17 09:59,7596.0816,2020-09-17 09:59,8604.3913,2020-09-17 09:59,2530.6613,2020-09-17 09:59,1613.9813,2020-09-17 09:59,3569.3784,2020-09-17 09:59,12143.0139,2020-09-17 09:59,2981.5223,2020-09-17 09:59,2172.2986,2020-09-17 09:59,2273.4390,2020-09-17 09:59,947.4003,2020-09-17 09:59,5846.0740,2020-09-17 09:59,6748.9546
2020-09-17 10:00,3264.2371,2020-09-17 10:00,3421.0837,2020-09-17 10:00,248.6364,2020-09-17 10:00,5711.1268,2020-09-17 10:00,9647.9959,2020-09-17 10:00,2586.5933,2020-09-17 10:00,3274.4399,2020-09-17 10:00,4623.6540,2020-09-17 10:00,6770.8044,2020-09-17 10:00,4672.4835,2020-09-17 10:00,6312.4186,2020-09-17 10:00,4900.4389,2020-09-17 10:00,12904.6267,2020-09-17 10:00,7587.7644,2020-09-17 10:00,8596.2006,2020-09-17 10:00,2526.4408,2020-09-17 10:00,1612.4946,2020-09-17 10:00,3563.8161,2020-09-17 10:00,12132.4922,2020-09-17 10:00,2977.5870,2020-09-17 10:00,2170.3270,2020-09-17 10:00,2271.3723,2020-09-17 10:00,947.4098,2020-09-17 10:00,5839.6729,2020-09-17 10:00,6742.0671
