Date,UID,2020/9/17,2020/9/18,Equal
Date,UID,Close,PreClose,FALSE
2020/9/18,002030.SZ,32.47,32.47,TRUE
2020/9/18,002031.SZ,2.11,2.11,TRUE
2020/9/18,002032.SZ,81,81,TRUE
2020/9/18,002033.SZ,6.95,6.95,TRUE
2020/9/18,002034.SZ,18.44,18.44,TRUE
2020/9/18,002035.SZ,10.52,10.52,TRUE
2020/9/18,002036.SZ,11.4,11.4,TRUE
2020/9/18,002037.SZ,7.33,7.33,TRUE
2020/9/18,002038.SZ,12.45,12.45,TRUE
2020/9/18,002039.SZ,15.67,15.67,TRUE
2020/9/18,002040.SZ,6.45,6.45,TRUE
2020/9/18,002041.SZ,17.72,17.72,TRUE
2020/9/18,002042.SZ,5.61,5.61,TRUE
2020/9/18,002043.SZ,10.61,10.61,TRUE
2020/9/18,002044.SZ,15.24,15.24,TRUE
2020/9/18,002045.SZ,8.7,8.7,TRUE
2020/9/18,002046.SZ,8.52,8.52,TRUE
2020/9/18,002047.SZ,4.6,4.6,TRUE
2020/9/18,002048.SZ,18.49,18.49,TRUE
2020/9/18,002049.SZ,112.93,112.93,TRUE
2020/9/18,002050.SZ,21.13,21.13,TRUE
2020/9/18,002051.SZ,7.5,7.5,TRUE
2020/9/18,002052.SZ,1.48,1.48,TRUE
2020/9/18,002053.SZ,7.94,7.94,TRUE
2020/9/18,002054.SZ,7.51,7.51,TRUE
2020/9/18,002055.SZ,16.92,16.92,TRUE
2020/9/18,002056.SZ,13.43,13.43,TRUE
2020/9/18,002057.SZ,7.3,7.3,TRUE
2020/9/18,002058.SZ,16.62,16.62,TRUE
2020/9/18,002059.SZ,5.97,5.97,TRUE
2020/9/18,002060.SZ,3.16,3.16,TRUE
2020/9/18,002061.SZ,5.89,5.89,TRUE
2020/9/18,002062.SZ,4.67,4.67,TRUE
2020/9/18,002063.SZ,9.35,9.35,TRUE
2020/9/18,002064.SZ,7.71,7.71,TRUE
2020/9/18,002065.SZ,10.73,10.73,TRUE
2020/9/18,002066.SZ,10.26,10.26,TRUE
2020/9/18,002067.SZ,3.73,3.73,TRUE
2020/9/18,002068.SZ,4.81,4.81,TRUE
2020/9/18,002069.SZ,4.58,4.58,TRUE
2020/9/18,002071.SZ,1.62,1.62,TRUE
2020/9/18,002072.SZ,4.9,4.9,TRUE
2020/9/18,002073.SZ,4.44,4.44,TRUE
2020/9/18,002074.SZ,23.28,23.28,TRUE
2020/9/18,002075.SZ,13.02,13.02,TRUE
2020/9/18,002076.SZ,1.98,1.98,TRUE
2020/9/18,002077.SZ,6.51,6.51,TRUE
2020/9/18,002078.SZ,13.94,13.94,TRUE
2020/9/18,002079.SZ,10.73,10.73,TRUE
2020/9/18,002080.SZ,19,19,TRUE
2020/9/18,002081.SZ,10.97,10.97,TRUE
2020/9/18,002082.SZ,13.45,13.45,TRUE
2020/9/18,002083.SZ,5.05,5.05,TRUE
2020/9/18,002084.SZ,10.44,10.44,TRUE
2020/9/18,002085.SZ,6.62,6.62,TRUE
2020/9/18,002086.SZ,1.82,1.82,TRUE
2020/9/18,002087.SZ,3.92,3.92,TRUE
2020/9/18,002088.SZ,9.9,9.9,TRUE
2020/9/18,002089.SZ,2.71,2.71,TRUE
2020/9/18,002090.SZ,9.18,9.18,TRUE
2020/9/18,002091.SZ,6.1,6.1,TRUE
2020/9/18,002092.SZ,5.21,5.21,TRUE
2020/9/18,002093.SZ,8.27,8.27,TRUE
2020/9/18,002094.SZ,4.28,4.28,TRUE
2020/9/18,002095.SZ,19.66,19.66,TRUE
2020/9/18,002096.SZ,9.14,9.14,TRUE
2020/9/18,002097.SZ,9.31,9.31,TRUE
2020/9/18,002098.SZ,5.5,5.5,TRUE
2020/9/18,002099.SZ,8.36,8.36,TRUE
2020/9/18,002100.SZ,14.23,14.23,TRUE
2020/9/18,002101.SZ,7.07,7.07,TRUE
2020/9/18,002102.SZ,1.84,1.84,TRUE
2020/9/18,002103.SZ,5.32,5.32,TRUE
2020/9/18,002104.SZ,8.81,8.81,TRUE
2020/9/18,002105.SZ,7.7,7.7,TRUE
2020/9/18,002106.SZ,13.8,13.8,TRUE
2020/9/18,002107.SZ,9.39,9.39,TRUE
2020/9/18,002108.SZ,4.95,4.95,TRUE
2020/9/18,002109.SZ,3.34,3.34,TRUE
2020/9/18,002110.SZ,6.83,6.83,TRUE
2020/9/18,002111.SZ,15.46,15.46,TRUE
2020/9/18,002112.SZ,8.81,8.81,TRUE
2020/9/18,002113.SZ,1.34,1.34,TRUE
2020/9/18,002114.SZ,6.11,6.11,TRUE
2020/9/18,002115.SZ,8.05,8.05,TRUE
2020/9/18,002116.SZ,7.51,7.51,TRUE
2020/9/18,002117.SZ,10.98,10.98,TRUE
2020/9/18,002118.SZ,4.15,4.15,TRUE
2020/9/18,002119.SZ,12.35,12.35,TRUE
2020/9/18,002120.SZ,18.45,18.45,TRUE
2020/9/18,002121.SZ,3.71,3.71,TRUE
2020/9/18,002122.SZ,2.26,2.26,TRUE
2020/9/18,002123.SZ,17.16,17.16,TRUE
2020/9/18,002124.SZ,16.07,16.07,TRUE
2020/9/18,002125.SZ,7.84,7.84,TRUE
2020/9/18,002126.SZ,12.83,12.83,TRUE
2020/9/18,002127.SZ,18.84,18.84,TRUE
2020/9/18,002128.SZ,9.82,9.82,TRUE
2020/9/18,002129.SZ,23.3,23.3,TRUE
2020/9/18,002130.SZ,5.14,5.14,TRUE
2020/9/18,002131.SZ,3.08,3.08,TRUE
2020/9/18,002132.SZ,2.85,2.85,TRUE
2020/9/18,002133.SZ,3.2,3.2,TRUE
2020/9/18,002134.SZ,9.39,9.39,TRUE
2020/9/18,002135.SZ,7.67,7.67,TRUE
2020/9/18,002136.SZ,9.7,9.7,TRUE
2020/9/18,002137.SZ,7.76,7.76,TRUE
2020/9/18,002138.SZ,23.75,23.75,TRUE
2020/9/18,002139.SZ,6.87,6.87,TRUE
2020/9/18,002140.SZ,7.26,7.26,TRUE
2020/9/18,002141.SZ,3.31,3.31,TRUE
2020/9/18,002142.SZ,33.28,33.28,TRUE
2020/9/18,002144.SZ,11.2,11.2,TRUE
2020/9/18,002145.SZ,5.69,5.69,TRUE
2020/9/18,002146.SZ,7.98,7.98,TRUE
2020/9/18,002147.SZ,1.54,1.54,TRUE
2020/9/18,002148.SZ,5.06,5.06,TRUE
2020/9/18,002149.SZ,8.12,8.12,TRUE
2020/9/18,002150.SZ,6.83,6.83,TRUE
2020/9/18,002151.SZ,51.26,51.26,TRUE
2020/9/18,002152.SZ,12.9,12.9,TRUE
2020/9/18,002153.SZ,36.75,36.75,TRUE
2020/9/18,002154.SZ,3.49,3.49,TRUE
2020/9/18,002155.SZ,9,9,TRUE
2020/9/18,002156.SZ,22.36,22.36,TRUE
2020/9/18,002157.SZ,18.67,18.67,TRUE
2020/9/18,002158.SZ,12.19,12.19,TRUE
2020/9/18,002159.SZ,12.49,12.49,TRUE
2020/9/18,002160.SZ,4.15,4.15,TRUE
2020/9/18,002161.SZ,7.14,7.14,TRUE
2020/9/18,002162.SZ,3.45,3.45,TRUE
2020/9/18,002163.SZ,18.2,18.2,TRUE
2020/9/18,002164.SZ,5.28,5.28,TRUE
2020/9/18,002165.SZ,6.36,6.36,TRUE
2020/9/18,002166.SZ,8.46,8.46,TRUE
2020/9/18,002167.SZ,5.91,5.91,TRUE
2020/9/18,002168.SZ,7.91,7.91,TRUE
2020/9/18,002169.SZ,9.07,9.07,TRUE
2020/9/18,002170.SZ,4.06,4.06,TRUE
2020/9/18,002171.SZ,9.7,9.7,TRUE
2020/9/18,002172.SZ,2.72,2.72,TRUE
2020/9/18,002173.SZ,6.46,6.46,TRUE
2020/9/18,002174.SZ,18.72,18.72,TRUE
2020/9/18,002175.SZ,1.44,1.44,TRUE
2020/9/18,002176.SZ,2.07,2.07,TRUE
2020/9/18,002177.SZ,5.55,5.55,TRUE
2020/9/18,002178.SZ,4.55,4.55,TRUE
2020/9/18,002179.SZ,45.1,45.1,TRUE
2020/9/18,002180.SZ,30.75,30.75,TRUE
2020/9/18,002181.SZ,4.75,4.75,TRUE
2020/9/18,002182.SZ,10.43,10.43,TRUE
2020/9/18,002183.SZ,5.24,5.24,TRUE
2020/9/18,002184.SZ,14.39,14.39,TRUE
2020/9/18,002185.SZ,14.15,14.15,TRUE
2020/9/18,002186.SZ,11.3,11.3,TRUE
2020/9/18,002187.SZ,10.76,10.76,TRUE
2020/9/18,002188.SZ,3.45,3.45,TRUE
2020/9/18,002189.SZ,19.14,19.14,TRUE
2020/9/18,002190.SZ,27.93,27.93,TRUE
2020/9/18,002191.SZ,9.64,9.64,TRUE
2020/9/18,002192.SZ,16.71,16.71,TRUE
2020/9/18,002193.SZ,7.22,7.22,TRUE
2020/9/18,002194.SZ,15.02,15.02,TRUE
2020/9/18,002195.SZ,2.94,2.94,TRUE
2020/9/18,002196.SZ,5.46,5.46,TRUE
2020/9/18,002197.SZ,9.68,9.68,TRUE
2020/9/18,002198.SZ,5.8,5.8,TRUE
2020/9/18,002199.SZ,8.28,8.28,TRUE
2020/9/18,002200.SZ,5.81,5.81,TRUE
2020/9/18,002201.SZ,13.95,13.95,TRUE
2020/9/18,002202.SZ,10.28,10.28,TRUE
2020/9/18,002203.SZ,8.38,8.38,TRUE
2020/9/18,002204.SZ,3.88,3.88,TRUE
2020/9/18,002205.SZ,9.06,9.06,TRUE
2020/9/18,002206.SZ,3.82,3.82,TRUE
2020/9/18,002207.SZ,8.2,8.2,TRUE
2020/9/18,002208.SZ,12,12,TRUE
2020/9/18,002209.SZ,7.08,7.08,TRUE
2020/9/18,002210.SZ,2.5,2.5,TRUE
2020/9/18,002211.SZ,6.06,6.06,TRUE
2020/9/18,002212.SZ,24.3,24.3,TRUE
2020/9/18,002213.SZ,16.1,16.1,TRUE
2020/9/18,002214.SZ,24.13,24.13,TRUE
2020/9/18,002215.SZ,6.37,6.37,TRUE
2020/9/18,002216.SZ,29.35,29.35,TRUE
2020/9/18,002217.SZ,5.17,5.17,TRUE
2020/9/18,002218.SZ,4.14,4.14,TRUE
2020/9/18,002219.SZ,1.71,1.71,TRUE
2020/9/18,002221.SZ,9.17,9.17,TRUE
2020/9/18,002222.SZ,14.24,14.24,TRUE
2020/9/18,002223.SZ,32.07,32.07,TRUE
2020/9/18,002224.SZ,6.18,6.18,TRUE
2020/9/18,002225.SZ,5,5,TRUE
2020/9/18,002226.SZ,6.58,6.58,TRUE
2020/9/18,002227.SZ,12.75,12.75,TRUE
2020/9/18,002228.SZ,5.74,5.74,TRUE
2020/9/18,002229.SZ,7.17,7.17,TRUE
2020/9/18,002230.SZ,35.05,35.05,TRUE
2020/9/18,002231.SZ,6.69,6.69,TRUE
2020/9/18,002232.SZ,11.82,11.82,TRUE
2020/9/18,002233.SZ,14.88,14.88,TRUE
2020/9/18,002234.SZ,19.45,19.45,TRUE
2020/9/18,002235.SZ,8.29,8.29,TRUE
2020/9/18,002236.SZ,21.08,21.08,TRUE
2020/9/18,002237.SZ,14.7,14.7,TRUE
2020/9/18,002238.SZ,6.92,6.92,TRUE
2020/9/18,002239.SZ,4.91,4.91,TRUE
2020/9/18,002240.SZ,14.97,14.97,TRUE
2020/9/18,002241.SZ,40.47,40.47,TRUE
2020/9/18,002242.SZ,42.16,42.16,TRUE
2020/9/18,002243.SZ,13.38,13.38,TRUE
2020/9/18,002244.SZ,5.03,5.03,TRUE
2020/9/18,002245.SZ,4.96,4.96,TRUE
2020/9/18,002246.SZ,7.86,7.86,TRUE
2020/9/18,002247.SZ,1.89,1.89,TRUE
2020/9/18,002248.SZ,7.28,7.28,TRUE
2020/9/18,002249.SZ,4.27,4.27,TRUE
2020/9/18,002250.SZ,27.75,27.75,TRUE
2020/9/18,002251.SZ,11.18,11.18,TRUE
2020/9/18,002252.SZ,8.45,8.45,TRUE
2020/9/18,002253.SZ,15.81,15.81,TRUE
2020/9/18,002254.SZ,14.6,14.6,TRUE
2020/9/18,002255.SZ,4.53,4.53,TRUE
2020/9/18,002256.SZ,1.23,1.23,TRUE
2020/9/18,002258.SZ,22.49,22.49,TRUE
2020/9/18,002259.SZ,3.52,3.52,TRUE
2020/9/18,002260.SZ,3.15,3.15,TRUE
2020/9/18,002261.SZ,8.08,8.08,TRUE
2020/9/18,002262.SZ,15.88,15.88,TRUE
2020/9/18,002263.SZ,2.6,2.6,TRUE
2020/9/18,002264.SZ,4.96,4.96,TRUE
2020/9/18,002265.SZ,8.23,8.23,TRUE
2020/9/18,002266.SZ,5.23,5.23,TRUE
2020/9/18,002267.SZ,6.51,6.51,TRUE
2020/9/18,002268.SZ,19.51,19.51,TRUE
2020/9/18,002269.SZ,2.32,2.32,TRUE
2020/9/18,002270.SZ,6.08,6.08,TRUE
2020/9/18,002271.SZ,55.43,55.43,TRUE
2020/9/18,002272.SZ,4.76,4.76,TRUE
2020/9/18,002273.SZ,14.78,14.78,TRUE
2020/9/18,002274.SZ,5.03,5.03,TRUE
2020/9/18,002275.SZ,14.01,14.01,TRUE
2020/9/18,002276.SZ,7.39,7.39,TRUE
2020/9/18,002277.SZ,4.88,4.88,TRUE
2020/9/18,002278.SZ,6.63,6.63,TRUE
2020/9/18,002279.SZ,6.47,6.47,TRUE
2020/9/18,002280.SZ,1.39,1.39,TRUE
2020/9/18,002281.SZ,34,34,TRUE
2020/9/18,002282.SZ,10.64,10.64,TRUE
2020/9/18,002283.SZ,6.36,6.36,TRUE
2020/9/18,002284.SZ,5.22,5.22,TRUE
2020/9/18,002285.SZ,6.12,6.12,TRUE
2020/9/18,002286.SZ,14.13,14.13,TRUE
2020/9/18,002287.SZ,27.13,27.13,TRUE
2020/9/18,002288.SZ,8.07,8.07,TRUE
2020/9/18,002289.SZ,13.05,13.05,TRUE
2020/9/18,002290.SZ,5.08,5.08,TRUE
2020/9/18,002291.SZ,17.77,17.77,TRUE
2020/9/18,002292.SZ,7.09,7.09,TRUE
2020/9/18,002293.SZ,11.43,11.43,TRUE
2020/9/18,002294.SZ,35.65,35.65,TRUE
2020/9/18,002295.SZ,7.66,7.66,TRUE
2020/9/18,002296.SZ,7.95,7.95,TRUE
2020/9/18,002297.SZ,7.06,7.06,TRUE
2020/9/18,002298.SZ,11.09,11.09,TRUE
2020/9/18,002299.SZ,23.2,23.2,TRUE
2020/9/18,002300.SZ,6.63,6.63,TRUE
2020/9/18,002301.SZ,15.27,15.27,TRUE
2020/9/18,002302.SZ,10.98,10.98,TRUE
2020/9/18,002303.SZ,4.76,4.76,TRUE
2020/9/18,002304.SZ,131.95,131.95,TRUE
2020/9/18,002305.SZ,2.5,2.5,TRUE
2020/9/18,002306.SZ,2.86,2.86,TRUE
2020/9/18,002307.SZ,6.51,6.51,TRUE
2020/9/18,002308.SZ,6.66,6.66,TRUE
2020/9/18,002309.SZ,6.55,6.55,TRUE
2020/9/18,002310.SZ,5.04,5.04,TRUE
2020/9/18,002311.SZ,62.3,62.3,TRUE
2020/9/18,002312.SZ,5.98,5.98,TRUE
2020/9/18,002313.SZ,16.24,16.24,TRUE
2020/9/18,002314.SZ,4.41,4.41,TRUE
2020/9/18,002315.SZ,19.73,19.73,TRUE
2020/9/18,002316.SZ,6.13,6.13,TRUE
2020/9/18,002317.SZ,14.2,14.2,TRUE
2020/9/18,002318.SZ,8.62,8.62,TRUE
2020/9/18,002319.SZ,8.37,8.37,TRUE
2020/9/18,002320.SZ,10.83,10.83,TRUE
2020/9/18,002321.SZ,4.11,4.11,TRUE
2020/9/18,002322.SZ,14.96,14.96,TRUE
2020/9/18,002323.SZ,3.85,3.85,TRUE
2020/9/18,002324.SZ,14.14,14.14,TRUE
2020/9/18,002325.SZ,3.23,3.23,TRUE
2020/9/18,002326.SZ,12.4,12.4,TRUE
2020/9/18,002327.SZ,7.67,7.67,TRUE
2020/9/18,002328.SZ,5.53,5.53,TRUE
2020/9/18,002329.SZ,5.9,5.9,TRUE
2020/9/18,002330.SZ,6.91,6.91,TRUE
2020/9/18,002331.SZ,11.76,11.76,TRUE
2020/9/18,002332.SZ,16.15,16.15,TRUE
2020/9/18,002333.SZ,5.4,5.4,TRUE
2020/9/18,002334.SZ,5.4,5.4,TRUE
2020/9/18,002335.SZ,32.93,32.93,TRUE
2020/9/18,002336.SZ,5.17,5.17,TRUE
2020/9/18,002337.SZ,3.53,3.53,TRUE
2020/9/18,002338.SZ,24.77,24.77,TRUE
2020/9/18,002339.SZ,6.93,6.93,TRUE
2020/9/18,002340.SZ,5.27,5.27,TRUE
2020/9/18,002341.SZ,4.91,4.91,TRUE
2020/9/18,002342.SZ,3.39,3.39,TRUE
2020/9/18,002343.SZ,8.98,8.98,TRUE
2020/9/18,002344.SZ,4.45,4.45,TRUE
2020/9/18,002345.SZ,4.05,4.05,TRUE
2020/9/18,002346.SZ,10.86,10.86,TRUE
2020/9/18,002347.SZ,4.51,4.51,TRUE
2020/9/18,002348.SZ,2.96,2.96,TRUE
2020/9/18,002349.SZ,5.27,5.27,TRUE
2020/9/18,002350.SZ,5.35,5.35,TRUE
2020/9/18,002351.SZ,16.34,16.34,TRUE
2020/9/18,002352.SZ,78.2,78.2,TRUE
2020/9/18,002353.SZ,31.16,31.16,TRUE
2020/9/18,002354.SZ,3.79,3.79,TRUE
2020/9/18,002355.SZ,5.86,5.86,TRUE
2020/9/18,002356.SZ,1.27,1.27,TRUE
2020/9/18,002357.SZ,6.17,6.17,TRUE
2020/9/18,002358.SZ,5.74,5.74,TRUE
2020/9/18,002359.SZ,1.22,1.22,TRUE
2020/9/18,002360.SZ,6.6,6.6,TRUE
2020/9/18,002361.SZ,4.86,4.86,TRUE
2020/9/18,002362.SZ,21.92,21.92,TRUE
2020/9/18,002363.SZ,6.29,6.29,TRUE
2020/9/18,002364.SZ,10.65,10.65,TRUE
2020/9/18,002365.SZ,11.92,11.92,TRUE
2020/9/18,002366.SZ,5.15,5.15,TRUE
2020/9/18,002367.SZ,11.92,11.92,TRUE
2020/9/18,002368.SZ,28.93,28.93,TRUE
2020/9/18,002369.SZ,7.87,7.87,TRUE
2020/9/18,002370.SZ,5.76,5.76,TRUE
2020/9/18,002371.SZ,160.48,160.48,TRUE
2020/9/18,002372.SZ,13.95,13.95,TRUE
2020/9/18,002373.SZ,22.78,22.78,TRUE
2020/9/18,002374.SZ,2.62,2.62,TRUE
2020/9/18,002375.SZ,12.33,12.33,TRUE
2020/9/18,002376.SZ,10.07,10.07,TRUE
2020/9/18,002377.SZ,4.13,4.13,TRUE
2020/9/18,002378.SZ,5.73,5.73,TRUE
2020/9/18,002379.SZ,3.08,3.08,TRUE
2020/9/18,002380.SZ,15.53,15.53,TRUE
2020/9/18,002381.SZ,9.81,9.81,TRUE
2020/9/18,002382.SZ,22.59,22.59,TRUE
2020/9/18,002383.SZ,9.78,9.78,TRUE
2020/9/18,002384.SZ,26.52,26.52,TRUE
2020/9/18,002385.SZ,9.45,9.45,TRUE
2020/9/18,002386.SZ,5.62,5.62,TRUE
2020/9/18,002387.SZ,13.69,13.69,TRUE
2020/9/18,002388.SZ,6.98,6.98,TRUE
2020/9/18,002389.SZ,20.78,20.78,TRUE
2020/9/18,002390.SZ,7.69,7.69,TRUE
2020/9/18,002391.SZ,7.86,7.86,TRUE
2020/9/18,002392.SZ,5.7,5.7,TRUE
2020/9/18,002393.SZ,25.37,25.37,TRUE
2020/9/18,002394.SZ,10.52,10.52,TRUE
2020/9/18,002395.SZ,17.9,17.9,TRUE
2020/9/18,002396.SZ,27.66,27.66,TRUE
2020/9/18,002397.SZ,5.26,5.26,TRUE
2020/9/18,002398.SZ,10.45,10.45,TRUE
2020/9/18,002399.SZ,22.63,22.63,TRUE
2020/9/18,002400.SZ,7.33,7.33,TRUE
2020/9/18,002401.SZ,14.45,14.45,TRUE
2020/9/18,002402.SZ,16.19,16.19,TRUE
2020/9/18,002403.SZ,8.77,8.77,TRUE
2020/9/18,002404.SZ,6.22,6.22,TRUE
2020/9/18,002405.SZ,15.99,15.99,TRUE
2020/9/18,002406.SZ,6.9,6.9,TRUE
2020/9/18,002407.SZ,13.29,13.29,TRUE
2020/9/18,002408.SZ,7.92,7.92,TRUE
2020/9/18,002409.SZ,55.04,55.04,TRUE
2020/9/18,002410.SZ,69.65,69.65,TRUE
2020/9/18,002411.SZ,7.27,7.27,TRUE
2020/9/18,002412.SZ,7.11,7.11,TRUE
2020/9/18,002413.SZ,8,8,TRUE
2020/9/18,002414.SZ,37.88,37.88,TRUE
2020/9/18,002415.SZ,36.35,36.35,TRUE
2020/9/18,002416.SZ,8.39,8.39,TRUE
2020/9/18,002417.SZ,8.35,8.35,TRUE
2020/9/18,002418.SZ,1.95,1.95,TRUE
2020/9/18,002419.SZ,9.81,9.81,TRUE
2020/9/18,002420.SZ,3.97,3.97,TRUE
2020/9/18,002421.SZ,4.17,4.17,TRUE
2020/9/18,002422.SZ,23.97,23.97,TRUE
2020/9/18,002423.SZ,9.82,9.82,TRUE
2020/9/18,002424.SZ,8.93,8.93,TRUE
2020/9/18,002425.SZ,10.56,10.56,TRUE
2020/9/18,002426.SZ,1.82,1.82,TRUE
2020/9/18,002427.SZ,5.36,5.36,TRUE
2020/9/18,002428.SZ,13.18,13.18,TRUE
2020/9/18,002429.SZ,6.57,6.57,TRUE
2020/9/18,002430.SZ,21.01,21.01,TRUE
2020/9/18,002431.SZ,3.85,3.85,TRUE
2020/9/18,002432.SZ,10.58,10.58,TRUE
2020/9/18,002433.SZ,4.75,4.75,TRUE
2020/9/18,002434.SZ,10.92,10.92,TRUE
2020/9/18,002435.SZ,3.94,3.94,TRUE
2020/9/18,002436.SZ,11.42,11.42,TRUE
2020/9/18,002437.SZ,3.34,3.34,TRUE
2020/9/18,002438.SZ,12.3,12.3,TRUE
2020/9/18,002439.SZ,35.29,35.29,TRUE
2020/9/18,002440.SZ,9.56,9.56,TRUE
2020/9/18,002441.SZ,8.31,8.31,TRUE
2020/9/18,002442.SZ,4.46,4.46,TRUE
2020/9/18,002443.SZ,7.63,7.63,TRUE
2020/9/18,002444.SZ,19.81,19.81,TRUE
2020/9/18,002445.SZ,2.21,2.21,TRUE
2020/9/18,002446.SZ,8.08,8.08,TRUE
2020/9/18,002447.SZ,2,2,TRUE
2020/9/18,002448.SZ,5.59,5.59,TRUE
2020/9/18,002449.SZ,12.41,12.41,TRUE
2020/9/18,002450.SZ,3.52,3.52,TRUE
2020/9/18,002451.SZ,7.69,7.69,TRUE
2020/9/18,002452.SZ,6.74,6.74,TRUE
2020/9/18,002453.SZ,5.39,5.39,TRUE
2020/9/18,002454.SZ,5.66,5.66,TRUE
2020/9/18,002455.SZ,5.17,5.17,TRUE
2020/9/18,002456.SZ,14.92,14.92,TRUE
2020/9/18,002457.SZ,8.5,8.5,TRUE
2020/9/18,002458.SZ,12.74,12.74,TRUE
2020/9/18,002459.SZ,29.1,29.1,TRUE
2020/9/18,002460.SZ,53.65,53.65,TRUE
2020/9/18,002461.SZ,9.73,9.73,TRUE
2020/9/18,002462.SZ,14.92,14.92,TRUE
2020/9/18,002463.SZ,19.97,19.97,TRUE
2020/9/18,002464.SZ,5.17,5.17,TRUE
2020/9/18,002465.SZ,12.14,12.14,TRUE
2020/9/18,002466.SZ,22.84,22.84,TRUE
2020/9/18,002467.SZ,6.7,6.7,TRUE
2020/9/18,002468.SZ,16.06,16.06,TRUE
2020/9/18,002469.SZ,5.28,5.28,TRUE
2020/9/18,002470.SZ,1.51,1.51,TRUE
2020/9/18,002471.SZ,2.49,2.49,TRUE
2020/9/18,002472.SZ,6.92,6.92,TRUE
2020/9/18,002473.SZ,6.33,6.33,TRUE
2020/9/18,002474.SZ,7.7,7.7,TRUE
2020/9/18,002475.SZ,53.68,53.68,TRUE
2020/9/18,002476.SZ,5.38,5.38,TRUE
2020/9/18,002478.SZ,4.99,4.99,TRUE
2020/9/18,002479.SZ,6.85,6.85,TRUE
2020/9/18,002480.SZ,5.42,5.42,TRUE
2020/9/18,002481.SZ,15.68,15.68,TRUE
2020/9/18,002482.SZ,3.64,3.64,TRUE
2020/9/18,002483.SZ,5.62,5.62,TRUE
2020/9/18,002484.SZ,10.24,10.24,TRUE
2020/9/18,002485.SZ,5.58,5.58,TRUE
2020/9/18,002486.SZ,3.89,3.89,TRUE
2020/9/18,002487.SZ,9.58,9.58,TRUE
2020/9/18,002488.SZ,7.86,7.86,TRUE
2020/9/18,002489.SZ,4.44,4.44,TRUE
2020/9/18,002490.SZ,3.63,3.63,TRUE
2020/9/18,002491.SZ,5.28,5.28,TRUE
2020/9/18,002492.SZ,5.86,5.86,TRUE
2020/9/18,002493.SZ,18.7,18.7,TRUE
2020/9/18,002494.SZ,5.33,5.33,TRUE
2020/9/18,002495.SZ,2.66,2.66,TRUE
2020/9/18,002496.SZ,3.33,3.33,TRUE
2020/9/18,002497.SZ,9.62,9.62,TRUE
2020/9/18,002498.SZ,4.65,4.65,TRUE
2020/9/18,002499.SZ,3.53,3.53,TRUE
2020/9/18,002500.SZ,7.77,7.77,TRUE
2020/9/18,002501.SZ,1.42,1.42,TRUE
2020/9/18,002502.SZ,2.81,2.81,TRUE
2020/9/18,002503.SZ,2.71,2.71,TRUE
2020/9/18,002504.SZ,2.69,2.69,TRUE
2020/9/18,002505.SZ,2.54,2.54,TRUE
2020/9/18,002506.SZ,3.65,3.65,TRUE
2020/9/18,002507.SZ,44.8,44.8,TRUE
2020/9/18,002508.SZ,36.55,36.55,TRUE
2020/9/18,002510.SZ,4.63,4.63,TRUE
2020/9/18,002511.SZ,19.91,19.91,TRUE
2020/9/18,002512.SZ,6.15,6.15,TRUE
2020/9/18,002513.SZ,3.94,3.94,TRUE
2020/9/18,002514.SZ,4.04,4.04,TRUE
2020/9/18,002515.SZ,6.21,6.21,TRUE
2020/9/18,002516.SZ,3.86,3.86,TRUE
2020/9/18,002517.SZ,5.29,5.29,TRUE
2020/9/18,002518.SZ,15.16,15.16,TRUE
2020/9/18,002519.SZ,4.65,4.65,TRUE
2020/9/18,002520.SZ,6.81,6.81,TRUE
2020/9/18,002521.SZ,6,6,TRUE
2020/9/18,002522.SZ,6.38,6.38,TRUE
2020/9/18,002523.SZ,2.66,2.66,TRUE
2020/9/18,002524.SZ,10.57,10.57,TRUE
2020/9/18,002526.SZ,2.62,2.62,TRUE
2020/9/18,002527.SZ,5.85,5.85,TRUE
2020/9/18,002528.SZ,4.48,4.48,TRUE
2020/9/18,002529.SZ,6.26,6.26,TRUE
2020/9/18,002530.SZ,10.38,10.38,TRUE
2020/9/18,002531.SZ,7.3,7.3,TRUE
2020/9/18,002532.SZ,7.19,7.19,TRUE
2020/9/18,002533.SZ,5.83,5.83,TRUE
2020/9/18,002534.SZ,9.2,9.2,TRUE
2020/9/18,002535.SZ,1.54,1.54,TRUE
2020/9/18,002536.SZ,5.75,5.75,TRUE
2020/9/18,002537.SZ,7.27,7.27,TRUE
2020/9/18,002538.SZ,6.1,6.1,TRUE
2020/9/18,002539.SZ,7.19,7.19,TRUE
2020/9/18,002540.SZ,4.86,4.86,TRUE
2020/9/18,002541.SZ,44.5,44.5,TRUE
2020/9/18,002542.SZ,3.6,3.6,TRUE
2020/9/18,002543.SZ,8.56,8.56,TRUE
2020/9/18,002544.SZ,15.28,15.28,TRUE
2020/9/18,002545.SZ,8.2,8.2,TRUE
2020/9/18,002546.SZ,4.21,4.21,TRUE
2020/9/18,002547.SZ,5.69,5.69,TRUE
2020/9/18,002548.SZ,8.74,8.74,TRUE
2020/9/18,002549.SZ,7.38,7.38,TRUE
2020/9/18,002550.SZ,4.81,4.81,TRUE
2020/9/18,002551.SZ,7.13,7.13,TRUE
2020/9/18,002552.SZ,15.11,15.11,TRUE
2020/9/18,002553.SZ,7.56,7.56,TRUE
2020/9/18,002554.SZ,2.6,2.6,TRUE
